source_row,image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox,s3_head_cos,s3_head_prob,s3_head_margin,s3_head_isarg,s3_bank_cos,s3_mls,s3_signals_present,s3_head_present,s3_head_disagree,s3_val,s3_present,dup_bbox,cross_col,dup_defect,similar_bridge,head_bank,gold_direct,s3_low,s3_verylow,head_disagree,bank_cos_val,bank_low,s3_missing,aspect,aspect_out,ink_out,quality_flag,suspicion,stratum,risk_reason,design_weight,item_id,audit_order,audit_batch,risk_stratum
9421,gold/stt2_page_0112_c04_069.png,stt2,page_0112,4,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.242,138.0,141.0,01d6ec9be882,ok,train,stt2|page_0112|c4,"[982, 1226, 1094, 1341]",0.6470255851745605,0.0011878046207129,0.4341258406639099,1.0,0.8357712626457214,0.6470255851745605,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8357712626457214,False,False,1.0217391304347827,False,False,False,0.0,control_gold,clean,1991.04,43cd9292323ef5fd,14,control_gold,gold_direct
61778,gold/stt11_page_0078_c05_089.png,stt11,page_0078,5,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.135,126.0,127.0,216238bf6562,ok,train,stt11|page_0078|c5,"[850, 502, 957, 612]",0.7235037684440613,0.0012756899232044,0.4956870973110199,1.0,0.8539133071899414,0.7235037684440613,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8539133071899414,False,False,1.007936507936508,False,False,False,0.0,class_target,clean,10.333333333333334,dacd68c11d8c8b8f,15,class_target,gold_direct
59234,gold/stt11_page_0050_c09_185.png,stt11,page_0050,9,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.166,86.0,134.0,cd9c07597e9f,ok,train,stt11|page_0050|c9,"[273, 1343, 364, 1452]",0.7740969657897949,0.0013565506087616,0.5076190233230591,1.0,0.6668321490287781,0.7740969657897949,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6668321490287781,False,False,1.558139534883721,False,False,False,0.0,class_target,clean,10.333333333333334,1a7728008ff00523,16,class_target,gold_direct
3636,gold/stt2_page_0050_c03_057.png,stt2,page_0050,3,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.272,113.0,124.0,8c1ac3d4d80e,ok,train,stt2|page_0050|c3,"[1161, 1770, 1263, 1878]",0.7216826677322388,0.0012761710677295,0.4838958978652954,1.0,0.8829962015151978,0.7216826677322388,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8829962015151978,False,False,1.0973451327433628,False,False,False,0.0,class_target,clean,10.333333333333334,3d2c19bb43dce1cd,17,class_target,gold_direct
25322,gold/stt2_page_0298_c05_085.png,stt2,page_0298,5,歛,sớm,歛,U+6B5B,char,GOLD,s1_inter_s2_direct,,0.268,129.0,160.0,0abcee70ac84,ok,train,stt2|page_0298|c5,"[815, 1497, 929, 1627]",0.0151080302894115,0.0006315493956208,-0.4696606583893299,0.0,0.2700336277484894,0.4847686886787414,True,True,True,,False,False,False,False,False,False,True,False,False,True,0.2700336277484894,True,False,1.2403100775193798,False,False,False,0.5874999999999999,control_gold,"head-disagree,bank=0.27(p10)",1991.04,ad5153b36ae918fb,18,control_gold,head_disagree
46462,gold/stt4_page_0210_c06_108.png,stt4,page_0210,6,吏,lại,吏,U+540F,char,GOLD,s1_inter_s2_direct,,0.15,72.0,68.0,4db32cad23c3,ok,train,stt4|page_0210|c6,"[514, 249, 585, 321]",0.7532907724380493,0.0013158364454284,0.4956664741039276,1.0,0.840150773525238,0.7532907724380493,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.840150773525238,False,False,0.9444444444444444,False,False,False,0.0,control_gold,clean,1991.04,06d4542c728ecdca,19,control_gold,gold_direct
18426,gold/stt2_page_0218_c04_057.png,stt2,page_0218,4,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.197,142.0,138.0,274a13bd3780,ok,train,stt2|page_0218|c4,"[985, 493, 1101, 610]",0.6639925241470337,0.0011984156444668,0.3591917753219604,1.0,0.8017236590385437,0.6639925241470337,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8017236590385437,False,False,0.971830985915493,False,False,False,0.0,class_target,clean,10.333333333333334,e44695c54f1ff657,20,class_target,gold_direct
57686,gold/stt11_page_0032_c04_076.png,stt11,page_0032,4,末,mặt,末,U+672B,char,GOLD,s1_inter_s2_direct,,0.208,110.0,151.0,83f3ff8fd71d,ok,train,stt11|page_0032|c4,"[1013, 1473, 1125, 1597]",0.7023842334747314,0.001268594758585,0.466687947511673,1.0,0.799505352973938,0.7023842334747314,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.799505352973938,False,False,1.3727272727272728,False,False,False,0.0,control_gold,clean,1991.04,6d5fa201d609684d,21,control_gold,gold_direct
27953,gold/stt2_page_0328_c08_151.png,stt2,page_0328,8,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.247,127.0,149.0,9f131dd33c2a,ok,train,stt2|page_0328|c8,"[416, 2216, 535, 2341]",0.6384778022766113,0.0011893808841705,0.3336730897426605,1.0,0.5954898595809937,0.6384778022766113,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.5954898595809937,False,False,1.1732283464566928,False,False,False,0.0,class_target,clean,10.333333333333334,9af0985ef8d9f844,22,class_target,gold_direct
66919,gold/stt11_page_0136_c06_127.png,stt11,page_0136,6,束,thuốc,束,U+675F,char,GOLD,s1_inter_s2_direct,,0.217,97.0,132.0,dfb723052c0c,ok,train,stt11|page_0136|c6,"[751, 1747, 858, 1855]",0.6382920742034912,0.0011886727297678,0.3435721099376678,1.0,0.6713134050369263,0.6382920742034912,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6713134050369263,False,False,1.3608247422680413,False,False,False,0.0,control_gold,clean,1991.04,303a16f9ee336adb,23,control_gold,gold_direct
20882,gold/stt2_page_0246_c07_121.png,stt2,page_0246,7,拱,cũng,拱,U+62F1,char,GOLD,s1_inter_s2_direct,,0.199,125.0,129.0,68dd0d934815,ok,train,stt2|page_0246|c7,"[558, 629, 664, 741]",0.7112891674041748,0.0012743967818096,0.4599666595458984,1.0,0.6824970245361328,0.7112891674041748,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6824970245361328,False,False,1.032,False,False,False,0.0,control_gold,clean,1991.04,b6f8b64d1eb767b0,24,control_gold,gold_direct
67043,gold/stt11_page_0138_c03_047.png,stt11,page_0138,3,別,biết,別,U+5225,char,GOLD,s1_inter_s2_direct,,0.141,145.0,131.0,37888602314d,ok,train,stt11|page_0138|c3,"[1164, 543, 1281, 653]",0.0336618907749652,0.0006433031521737,-0.650486420840025,0.0,0.3607477843761444,0.6841483116149902,True,True,True,,False,False,False,False,False,False,True,False,False,True,0.3607477843761444,True,False,0.903448275862069,False,False,False,0.5874999999999999,control_gold,"head-disagree,bank=0.36(p10)",1991.04,0d93569ecbad2f5b,25,control_gold,head_disagree
16111,gold/stt2_page_0190_c03_055.png,stt2,page_0190,3,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.314,128.0,138.0,8a45ecc1ed11,ok,train,stt2|page_0190|c3,"[1134, 2398, 1238, 2510]",0.6400783061981201,0.001185493543744,0.3226322531700134,1.0,0.7551565170288086,0.6400783061981201,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7551565170288086,False,False,1.078125,False,True,True,0.15000000000000002,class_target,ink-outlier,10.333333333333334,b67fd6c6cc86c362,26,class_target,quality_flag
61241,gold/stt11_page_0072_c05_085.png,stt11,page_0072,5,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.164,115.0,134.0,103ef7815bff,ok,train,stt11|page_0072|c5,"[837, 495, 943, 609]",0.7357568144798279,0.0012908030766993,0.5032948404550552,1.0,0.9281610250473022,0.7357568144798279,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.9281610250473022,False,False,1.1652173913043478,False,False,False,0.0,class_target,clean,10.333333333333334,d58ecb910dbbb623,27,class_target,gold_direct
58072,gold/stt11_page_0036_c04_073.png,stt11,page_0036,4,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.194,117.0,134.0,0860550d4a32,ok,train,stt11|page_0036|c4,"[1049, 1650, 1157, 1761]",0.6647261381149292,0.0012189999688416,0.389316976070404,1.0,0.7279425263404846,0.6647261381149292,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7279425263404846,False,False,1.1452991452991452,False,False,False,0.0,class_target,clean,10.333333333333334,bfd587a289b6d203,28,class_target,gold_direct
23800,gold/stt2_page_0280_c06_121.png,stt2,page_0280,6,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.178,133.0,135.0,91c65f807cf2,ok,test,stt2|page_0280|c6,"[682, 1704, 798, 1820]",0.6727418303489685,0.0012212876463308,0.3266627788543701,1.0,0.6961139440536499,0.6727418303489685,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6961139440536499,False,False,1.0150375939849625,False,False,False,0.0,class_target,clean,10.333333333333334,d6c4d2df4ff2a930,29,class_target,gold_direct
57158,gold/stt11_page_0026_c06_120.png,stt11,page_0026,6,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.172,113.0,134.0,b3b6f9600b36,ok,test,stt11|page_0026|c6,"[698, 1120, 808, 1231]",0.6127434968948364,0.0011554001830518,0.3305871188640594,1.0,0.6717270016670227,0.6127434968948364,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6717270016670227,False,False,1.1858407079646018,False,False,False,0.0,class_target,clean,10.333333333333334,60be68912b50756a,30,class_target,gold_direct
20365,gold/stt2_page_0240_c06_113.png,stt2,page_0240,6,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.168,129.0,155.0,010e20a6abfa,ok,train,stt2|page_0240|c6,"[705, 2297, 815, 2427]",0.7148841023445129,0.0012677968479692,0.4627995789051056,1.0,0.8806520700454712,0.7148841023445129,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8806520700454712,False,False,1.2015503875968991,False,False,False,0.0,class_target,clean,10.333333333333334,8c846b6673ec3cbe,31,class_target,gold_direct
81424,gold/stt11_page_0290_c05_092.png,stt11,page_0290,5,浪,rằng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.197,85.0,141.0,7d4ddbcb6e24,ok,train,stt11|page_0290|c5,"[843, 1078, 944, 1193]",0.4376924037933349,0.0009616081952117,0.0039185881614685,1.0,0.4611973464488983,0.4376924037933349,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.4611973464488983,True,False,1.6588235294117648,False,False,False,0.25,control_gold,bank=0.46(p10),1991.04,37a124198e9fc7e9,32,control_gold,gold_direct
71403,gold/stt11_page_0184_c02_028.png,stt11,page_0184,2,旦,đến,旦,U+65E6,char,GOLD,s1_inter_s2_direct,,0.114,99.0,156.0,be7155994838,ok,train,stt11|page_0184|c2,"[1347, 1143, 1448, 1270]",0.7137826681137085,0.0012652282603085,0.4518611133098602,1.0,0.851652204990387,0.7137826681137085,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.851652204990387,False,False,1.5757575757575757,False,False,False,0.0,control_gold,clean,1991.04,6f284847f15684d9,33,control_gold,gold_direct
29173,gold/stt4_page_0022_c05_090.png,stt4,page_0022,5,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.196,64.0,60.0,07bede6ca32f,ok,val,stt4|page_0022|c5,"[571, 316, 639, 378]",0.7069478631019592,0.0012712322641164,0.4516997337341308,1.0,0.7636159062385559,0.7069478631019592,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7636159062385559,False,False,0.9375,False,False,False,0.0,class_target,clean,10.333333333333334,aee5b32ffec29bb0,34,class_target,gold_direct
44026,gold/stt4_page_0184_c03_059.png,stt4,page_0184,3,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.218,72.0,84.0,203168f539c9,ok,train,stt4|page_0184|c3,"[776, 1045, 843, 1119]",0.5464654564857483,0.0010851313127204,0.2782112956047058,1.0,0.4897937774658203,0.5464654564857483,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.4897937774658203,True,False,1.1666666666666667,False,False,False,0.25,class_target,bank=0.49(p10),10.333333333333334,f017a55cbed69aa5,35,class_target,gold_direct
64841,gold/stt11_page_0114_c07_128.png,stt11,page_0114,7,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.146,118.0,126.0,cd1c70b23886,ok,train,stt11|page_0114|c7,"[557, 625, 664, 743]",0.6616583466529846,0.0012027797056362,0.4105924963951111,1.0,0.8752503395080566,0.6616583466529846,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8752503395080566,False,False,1.0677966101694916,False,False,False,0.0,class_target,clean,10.333333333333334,ec7e4eced577e4cf,36,class_target,gold_direct
67394,gold/stt11_page_0142_c01_014.png,stt11,page_0142,1,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.184,97.0,140.0,8748e62d5575,ok,train,stt11|page_0142|c1,"[1456, 1664, 1570, 1778]",0.5564377307891846,0.0010890999110415,0.1304258704185485,1.0,0.5677809715270996,0.5564377307891846,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.5677809715270996,False,False,1.443298969072165,False,False,False,0.0,class_target,clean,10.333333333333334,c3ae34d8720fa510,37,class_target,gold_direct
20321,gold/stt2_page_0240_c04_069.png,stt2,page_0240,4,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.142,132.0,165.0,06b35699effb,ok,train,stt2|page_0240|c4,"[1003, 1701, 1112, 1837]",0.6678563356399536,0.001207023859024,0.3864569067955017,1.0,0.835812509059906,0.6678563356399536,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.835812509059906,False,False,1.25,False,False,False,0.0,class_target,clean,10.333333333333334,6f1fc5b231c1aeb0,38,class_target,gold_direct
41126,gold/stt4_page_0152_c05_089.png,stt4,page_0152,5,冷,lành,冷,U+51B7,char,GOLD,s1_inter_s2_direct,,0.169,68.0,98.0,a0117af30027,ok,test,stt4|page_0152|c5,"[562, 427, 634, 509]",0.6365505456924438,0.0012036371044814,0.3627383708953857,1.0,0.6932005286216736,0.6365505456924438,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6932005286216736,False,False,1.4411764705882353,False,False,False,0.0,control_gold,clean,1991.04,d622a3ef2a29900d,39,control_gold,gold_direct
23967,gold/stt2_page_0282_c05_093.png,stt2,page_0282,5,歇,hết,歇,U+6B47,char,GOLD,s1_inter_s2_direct,,0.226,100.0,156.0,17b299a57a62,ok,train,stt2|page_0282|c5,"[838, 1584, 952, 1714]",0.6533093452453613,0.00119880202692,0.3507229685783386,1.0,0.8424896597862244,0.6533093452453613,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8424896597862244,False,False,1.56,False,False,False,0.0,control_gold,clean,1991.04,0026e8b5531616e5,40,control_gold,gold_direct
43998,gold/stt4_page_0184_c02_031.png,stt4,page_0184,2,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.149,80.0,88.0,2ff56736cc53,ok,train,stt4|page_0184|c2,"[867, 721, 935, 793]",0.3752307891845703,0.0009169300901703,0.149009883403778,1.0,0.4016394913196563,0.3752307891845703,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.4016394913196563,True,False,1.1,False,False,False,0.25,class_target,bank=0.40(p10),10.333333333333334,ea2cc103bc335736,41,class_target,gold_direct
67131,gold/stt11_page_0138_c07_135.png,stt11,page_0138,7,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.128,88.0,127.0,a2dd5d615e39,ok,train,stt11|page_0138|c7,"[560, 723, 660, 836]",0.7119548916816711,0.0012601620983332,0.4723393619060516,1.0,0.8532373309135437,0.7119548916816711,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8532373309135437,False,False,1.4431818181818181,False,False,False,0.0,class_target,clean,10.333333333333334,253550675aa63b19,42,class_target,gold_direct
4546,gold/stt2_page_0060_c01_005.png,stt2,page_0060,1,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.21,126.0,134.0,9c5183266e9d,ok,train,stt2|page_0060|c1,"[1431, 954, 1541, 1063]",0.6903609037399292,0.0012342520058155,0.353258728981018,1.0,0.6395418047904968,0.6903609037399292,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6395418047904968,False,False,1.0634920634920635,False,False,False,0.0,class_target,clean,10.333333333333334,b49bd2bb9f6d1e33,43,class_target,gold_direct
27110,gold/stt2_page_0320_c01_000.png,stt2,page_0320,1,判,phán,判,U+5224,char,GOLD,s1_inter_s2_direct,,0.189,140.0,112.0,d4705c73b03a,ok,train,stt2|page_0320|c1,"[1416, 445, 1535, 569]",0.7578548192977905,0.0013279262930154,0.4807595014572143,1.0,0.858251690864563,0.7578548192977905,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.858251690864563,False,False,0.8,False,False,False,0.0,control_gold,clean,1991.04,3332828ad73473a2,44,control_gold,gold_direct
38138,gold/stt4_page_0120_c01_018.png,stt4,page_0120,1,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.178,64.0,85.0,742e61c7023b,ok,train,stt4|page_0120|c1,"[948, 1395, 1025, 1474]",0.6890544891357422,0.0012460274156183,0.4442646503448486,1.0,0.8526657819747925,0.6890544891357422,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8526657819747925,False,False,1.328125,False,False,False,0.0,class_target,clean,10.333333333333334,06806dbd3b8dca46,45,class_target,gold_direct
65660,gold/stt11_page_0124_c01_001.png,stt11,page_0124,1,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.131,102.0,114.0,818173a1b1b4,ok,train,stt11|page_0124|c1,"[1487, 542, 1587, 654]",0.696855366230011,0.0012511305976659,0.4244782626628876,1.0,0.8857284784317017,0.696855366230011,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8857284784317017,False,False,1.1176470588235294,False,False,False,0.0,class_target,clean,10.333333333333334,18af0dbe41cbccd3,46,class_target,gold_direct
77814,gold/stt11_page_0252_c05_092.png,stt11,page_0252,5,之,chi,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.124,103.0,128.0,e1f17d922747,ok,val,stt11|page_0252|c5,"[887, 766, 990, 877]",0.733331561088562,0.0012946694623678,0.5261336416006088,1.0,0.774976909160614,0.733331561088562,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.774976909160614,False,False,1.2427184466019416,False,False,False,0.0,control_gold,clean,1991.04,f0e170573c0b1aac,47,control_gold,gold_direct
75904,gold/stt11_page_0232_c07_128.png,stt11,page_0232,7,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.123,106.0,115.0,efd423bae0a8,ok,train,stt11|page_0232|c7,"[564, 429, 666, 537]",0.736076831817627,0.0013033169088885,0.4398432970046997,1.0,0.7776151299476624,0.736076831817627,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7776151299476624,False,False,1.0849056603773586,False,False,False,0.0,class_target,clean,10.333333333333334,7e54977d83d9888a,48,class_target,gold_direct
40116,gold/stt4_page_0140_c09_180.png,stt4,page_0140,9,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.098,63.0,88.0,01b73b1b303d,ok,val,stt4|page_0140|c9,"[176, 607, 245, 687]",0.6619844436645508,0.0012127601075917,0.2990237772464752,1.0,0.7001805901527405,0.6619844436645508,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7001805901527405,False,False,1.3968253968253967,False,False,False,0.0,control_gold,clean,1991.04,05e27451e53aa161,49,control_gold,gold_direct
