source_row,image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox,stratum,design_weight,item_id,audit_order
1169,syllable/yen2_page_0024_c03_048.png,yen2,page_0024,3,𭔿,ông,,,syllable,SYLLABLE,nghia_consensus,0.122,0.232,103.0,145.0,b66fb260f380,ok,train,yen2|page_0024|c3,"[1119, 836, 1222, 953]",nghia_consensus,22.503333333333334,1414c6990195483a,28
48603,syllable/yen4_page_0234_c02_009.png,yen4,page_0234,2,𦤳,thánh,,,syllable,SYLLABLE,nghia_consensus,0.308,0.172,70.0,106.0,eba64771d3d5,ok,train,yen4|page_0234|c2,"[865, 309, 938, 395]",nghia_consensus,22.503333333333334,31fa52ee32d97917,29
73546,syllable/yen11_page_0206_c04_072.png,yen11,page_0206,4,妃,bà,,,syllable,SYLLABLE,nghia_consensus,0.36,0.207,107.0,148.0,27d36336d223,ok,train,yen11|page_0206|c4,"[1016, 983, 1118, 1103]",nghia_consensus,22.503333333333334,ad373dadd7fd7285,30
2191,syllable/yen2_page_0034_c06_108.png,yen2,page_0034,6,吞,trời,,,syllable,SYLLABLE,nghia_consensus,0.482,0.2,104.0,151.0,c23a29bb8aa2,ok,train,yen2|page_0034|c6,"[646, 750, 748, 873]",nghia_consensus,22.503333333333334,cfb1eb67acc4cbad,31
47049,syllable/yen4_page_0216_c07_133.png,yen4,page_0216,7,罡,là,,,syllable,SYLLABLE,nghia_consensus,0.079,0.15,86.0,99.0,20750bde900c,ok,train,yen4|page_0216|c7,"[375, 691, 445, 772]",nghia_consensus,22.503333333333334,5a684809ff548be5,32
6997,syllable/yen2_page_0086_c04_072.png,yen2,page_0086,4,𣱵,văng,,,syllable,SYLLABLE,nghia_consensus,0.904,0.206,141.0,142.0,02150c15f015,ok,val,yen2|page_0086|c4,"[990, 861, 1106, 977]",nghia_consensus,22.503333333333334,e8ec1314c4b2abbb,33
65630,syllable/yen11_page_0122_c08_144.png,yen11,page_0122,8,計,ghê,,,syllable,SYLLABLE,nghia_consensus,0.839,0.213,88.0,137.0,09ad353c2de1,ok,train,yen11|page_0122|c8,"[436, 1762, 535, 1873]",nghia_consensus,22.503333333333334,e6f022a21be77183,34
49456,syllable/yen4_page_0242_c06_114.png,yen4,page_0242,6,移,ri,,,syllable,SYLLABLE,nghia_consensus,0.113,0.218,62.0,86.0,04dc3a4f7a1a,ok,train,yen4|page_0242|c6,"[518, 1265, 588, 1340]",nghia_consensus,22.503333333333334,16c40c359df9ecee,35
59005,syllable/yen11_page_0048_c07_147.png,yen11,page_0048,7,凜,lăm,,,syllable,SYLLABLE,nghia_consensus,0.746,0.249,109.0,158.0,2ecaef52b721,ok,train,yen11|page_0048|c7,"[530, 2272, 640, 2400]",nghia_consensus,22.503333333333334,d84a8ba85a54a7a5,36
64371,syllable/yen11_page_0110_c03_043.png,yen11,page_0110,3,𭴾,vồ,,,syllable,SYLLABLE,nghia_consensus,0.181,0.2,121.0,151.0,5f6f085d22f9,ok,train,yen11|page_0110|c3,"[1167, 654, 1280, 777]",nghia_consensus,22.503333333333334,0b8fe00571721f61,37
24286,syllable/yen2_page_0286_c04_070.png,yen2,page_0286,4,而,làm,,,syllable,SYLLABLE,nghia_consensus,0.319,0.241,92.0,146.0,afd59195605b,ok,train,yen2|page_0286|c4,"[969, 2407, 1079, 2529]",nghia_consensus,22.503333333333334,7d6082b91caed04d,38
23013,syllable/yen2_page_0272_c03_041.png,yen2,page_0272,3,罡,là,,,syllable,SYLLABLE,nghia_consensus,0.272,0.226,118.0,119.0,f40702aac9a9,ok,train,yen2|page_0272|c3,"[1128, 474, 1245, 588]",nghia_consensus,22.503333333333334,ecdb5eb1e29a48a7,39
46373,syllable/yen4_page_0210_c01_019.png,yen4,page_0210,1,礼,lê,,,syllable,SYLLABLE,nghia_consensus,0.924,0.124,83.0,101.0,db389c44faa0,ok,train,yen4|page_0210|c1,"[995, 1546, 1074, 1629]",nghia_consensus,22.503333333333334,01aa3c52f811df07,40
24298,syllable/yen2_page_0286_c05_082.png,yen2,page_0286,5,肆,sau,,,syllable,SYLLABLE,nghia_consensus,0.149,0.249,127.0,150.0,64ee37e107ab,ok,train,yen2|page_0286|c5,"[830, 1579, 941, 1701]",nghia_consensus,22.503333333333334,9ebbd283f175398c,41
58080,syllable/yen11_page_0036_c04_081.png,yen11,page_0036,4,色,đã,,,syllable,SYLLABLE,nghia_consensus,0.357,0.108,127.0,126.0,5d4d32741656,ok,val,yen11|page_0036|c4,"[1034, 2412, 1137, 2517]",nghia_consensus,22.503333333333334,0d069e7724342656,42
20623,syllable/yen2_page_0244_c03_040.png,yen2,page_0244,3,署,rô,,,syllable,SYLLABLE,nghia_consensus,0.165,0.173,120.0,157.0,05ead8e94b9d,ok,train,yen2|page_0244|c3,"[1150, 760, 1262, 887]",nghia_consensus,22.503333333333334,20adca07960b919c,43
5787,syllable/yen2_page_0072_c08_138.png,yen2,page_0072,8,孔,bắt,,,syllable,SYLLABLE,nghia_consensus,0.111,0.189,112.0,142.0,046f7d8d22c2,ok,train,yen2|page_0072|c8,"[356, 670, 460, 786]",nghia_consensus,22.503333333333334,ac11af85aef786fa,44
32906,syllable/yen4_page_0062_c05_087.png,yen4,page_0062,5,白,làm,,,syllable,SYLLABLE,nghia_consensus,0.371,0.135,74.0,94.0,e36ab3804a6e,ok,train,yen4|page_0062|c5,"[560, 308, 630, 384]",nghia_consensus,22.503333333333334,3c9cd485140e1e11,45
32201,syllable/yen4_page_0054_c07_139.png,yen4,page_0054,7,皇,thánh,,,syllable,SYLLABLE,nghia_consensus,0.111,0.188,57.0,101.0,6e137607edee,ok,train,yen4|page_0054|c7,"[404, 1020, 476, 1103]",nghia_consensus,22.503333333333334,fb0a0582b497ba65,46
23737,syllable/yen2_page_0280_c03_058.png,yen2,page_0280,3,𬒳,xem,,,syllable,SYLLABLE,nghia_consensus,0.075,0.178,116.0,142.0,a78c2a8ec2c6,ok,train,yen2|page_0280|c3,"[1154, 1673, 1263, 1789]",nghia_consensus,22.503333333333334,1e5b4311b4f6c237,47
58055,syllable/yen11_page_0036_c03_056.png,yen11,page_0036,3,用,bấy,,,syllable,SYLLABLE,nghia_consensus,0.47,0.204,109.0,142.0,db9bd0cfb63c,ok,train,yen11|page_0036|c3,"[1204, 2109, 1308, 2225]",nghia_consensus,22.503333333333334,1b98ec44b8d82b87,48
58061,syllable/yen11_page_0036_c04_062.png,yen11,page_0036,4,咽,nói,,,syllable,SYLLABLE,nghia_consensus,0.263,0.195,121.0,137.0,28cdbfdd86e0,ok,val,yen11|page_0036|c4,"[1052, 612, 1157, 723]",nghia_consensus,22.503333333333334,d175e1a30d5ae70a,49
55753,syllable/yen11_page_0012_c04_076.png,yen11,page_0012,4,黑,là,,,syllable,SYLLABLE,nghia_consensus,0.149,0.208,105.0,138.0,858a5cf8799f,ok,train,yen11|page_0012|c4,"[1046, 1556, 1155, 1668]",nghia_consensus,22.503333333333334,7d52f0d44c864a95,50
44635,syllable/yen4_page_0190_c05_087.png,yen4,page_0190,5,肭,thịt,,,syllable,SYLLABLE,nghia_consensus,0.097,0.206,76.0,93.0,b7369daa1046,ok,train,yen4|page_0190|c5,"[583, 366, 655, 441]",nghia_consensus,22.503333333333334,2c6caa011c77fe57,51
39638,syllable/yen4_page_0136_c05_097.png,yen4,page_0136,5,而,làm,,,syllable,SYLLABLE,nghia_consensus,0.126,0.121,78.0,97.0,fb46f48e6f60,ok,train,yen4|page_0136|c5,"[554, 1017, 627, 1096]",nghia_consensus,22.503333333333334,0fec86ee75479365,52
28443,syllable/yen4_page_0014_c06_122.png,yen4,page_0014,6,欲,hết,,,syllable,SYLLABLE,nghia_consensus,0.708,0.213,72.0,100.0,2d6aa8f88c24,ok,train,yen4|page_0014|c6,"[474, 653, 550, 735]",nghia_consensus,22.503333333333334,bedea83e7007543c,53
4136,syllable/yen2_page_0054_c09_173.png,yen2,page_0054,9,好,đức,,,syllable,SYLLABLE,nghia_consensus,0.026,0.257,117.0,124.0,5ec202f9c96f,ok,train,yen2|page_0054|c9,"[230, 1982, 329, 2082]",nghia_consensus,22.503333333333334,0bdc4ade28452482,54
59661,syllable/yen11_page_0056_c02_022.png,yen11,page_0056,2,㸔,khen,,,syllable,SYLLABLE,nghia_consensus,0.347,0.159,115.0,120.0,d78f7f5fa101,ok,train,yen11|page_0056|c2,"[1334, 465, 1445, 579]",nghia_consensus,22.503333333333334,4fa56b01ca2d4dc2,55
11548,syllable/yen2_page_0134_c06_112.png,yen2,page_0134,6,𭄞,đức,,,syllable,SYLLABLE,nghia_consensus,0.061,0.263,114.0,149.0,71a288939b83,ok,val,yen2|page_0134|c6,"[702, 940, 809, 1061]",nghia_consensus,22.503333333333334,001a30d088b74e2a,56
48837,syllable/yen4_page_0236_c04_065.png,yen4,page_0236,4,林,lem,,,syllable,SYLLABLE,nghia_consensus,0.854,0.134,91.0,98.0,dd455871f616,ok,train,yen4|page_0236|c4,"[672, 902, 754, 982]",nghia_consensus,22.503333333333334,c959d2b9dea57bdf,57
34038,syllable/yen4_page_0074_c04_086.png,yen4,page_0074,4,丑,cùng,,,syllable,SYLLABLE,nghia_consensus,0.367,0.155,63.0,93.0,6b25e0869fde,ok,train,yen4|page_0074|c4,"[661, 1343, 732, 1418]",nghia_consensus,22.503333333333334,de2ba4e650e7d44e,58
74780,syllable/yen11_page_0218_c08_169.png,yen11,page_0218,8,人,ấy,,,syllable,SYLLABLE,nghia_consensus,0.111,0.169,109.0,145.0,1b1fdf230974,ok,test,yen11|page_0218|c8,"[387, 2247, 488, 2364]",nghia_consensus,22.503333333333334,b9f795f9796e1220,59
35352,syllable/yen4_page_0088_c03_044.png,yen4,page_0088,3,噐,là,,,syllable,SYLLABLE,nghia_consensus,0.128,0.164,77.0,88.0,863e1de71326,ok,test,yen4|page_0088|c3,"[765, 1099, 835, 1171]",nghia_consensus,22.503333333333334,01324a0f154f8d7d,60
44942,syllable/yen4_page_0194_c02_038.png,yen4,page_0194,2,之,pha,,,syllable,SYLLABLE,nghia_consensus,0.043,0.155,65.0,92.0,66c5c02cc22f,ok,train,yen4|page_0194|c2,"[881, 1265, 953, 1341]",nghia_consensus,22.503333333333334,1630eaed9d5f0fe0,61
55371,syllable/yen4_page_0304_c03_064.png,yen4,page_0304,3,之,pha,,,syllable,SYLLABLE,nghia_consensus,0.09,0.101,90.0,93.0,f045d65e85e1,ok,train,yen4|page_0304|c3,"[797, 1504, 871, 1584]",nghia_consensus,22.503333333333334,d5fee9d5f8c1ac90,62
13746,syllable/yen2_page_0162_c01_007.png,yen2,page_0162,1,𡖋,làm,,,syllable,SYLLABLE,nghia_consensus,0.266,0.193,125.0,151.0,aadab092ac33,ok,train,yen2|page_0162|c1,"[1454, 1179, 1562, 1302]",nghia_consensus,22.503333333333334,59f2f60da1d9c67c,63
33506,syllable/yen4_page_0068_c05_115.png,yen4,page_0068,5,祠,vua,,,syllable,SYLLABLE,nghia_consensus,0.076,0.162,85.0,73.0,6a3106ffe55f,ok,train,yen4|page_0068|c5,"[581, 1593, 653, 1660]",nghia_consensus,22.503333333333334,e26e027ed7e808af,64
56463,syllable/yen11_page_0020_c03_035.png,yen11,page_0020,3,閑,mọn,,,syllable,SYLLABLE,nghia_consensus,0.487,0.191,106.0,122.0,9c624abaeee5,ok,test,yen11|page_0020|c3,"[1164, 464, 1276, 567]",nghia_consensus,22.503333333333334,22591b32eadfa7a0,65
52827,syllable/yen4_page_0278_c05_110.png,yen4,page_0278,5,詩,thì,,,syllable,SYLLABLE,nghia_consensus,0.06,0.188,134.0,149.0,11f18e717f9b,ok,train,yen4|page_0278|c5,"[836, 1900, 946, 2021]",nghia_consensus,22.503333333333334,c3845b68021ba5ca,66
667,syllable/yen2_page_0018_c06_118.png,yen2,page_0018,6,六,làm,,,syllable,SYLLABLE,nghia_consensus,0.296,0.197,100.0,141.0,26a5e8897982,ok,train,yen2|page_0018|c6,"[666, 1173, 770, 1288]",nghia_consensus,22.503333333333334,25305b3abdf5243e,67
67565,syllable/yen11_page_0142_c09_185.png,yen11,page_0142,9,万,đức,,,syllable,SYLLABLE,nghia_consensus,0.073,0.132,92.0,132.0,0f504c755f2e,ok,train,yen11|page_0142|c9,"[246, 1368, 342, 1476]",nghia_consensus,22.503333333333334,091846d5b3e7b5ea,68
67634,syllable/yen11_page_0144_c03_057.png,yen11,page_0144,3,用,bấy,,,syllable,SYLLABLE,nghia_consensus,0.332,0.209,86.0,138.0,314e4e785c9d,ok,train,yen11|page_0144|c3,"[1187, 1628, 1287, 1740]",nghia_consensus,22.503333333333334,e3097283a2ead15b,69
25975,syllable/yen2_page_0306_c03_044.png,yen2,page_0306,3,㸔,khen,,,syllable,SYLLABLE,nghia_consensus,0.248,0.232,124.0,159.0,d529ab70e13d,ok,train,yen2|page_0306|c3,"[1133, 1122, 1245, 1251]",nghia_consensus,22.503333333333334,a427b542c34350c0,70
5700,syllable/yen2_page_0072_c03_051.png,yen2,page_0072,3,羅,trước,,,syllable,SYLLABLE,nghia_consensus,0.294,0.274,126.0,149.0,fd772eab1059,ok,train,yen2|page_0072|c3,"[1119, 1922, 1228, 2043]",nghia_consensus,22.503333333333334,63505932c1e1e795,71
39248,syllable/yen4_page_0132_c04_034.png,yen4,page_0132,4,𦤳,thánh,,,syllable,SYLLABLE,nghia_consensus,0.143,0.156,68.0,99.0,ac5d76a2fd53,ok,train,yen4|page_0132|c4,"[669, 298, 741, 379]",nghia_consensus,22.503333333333334,da0f9c1a1cc1948c,72
7774,syllable/yen2_page_0094_c03_066.png,yen2,page_0094,3,好,đức,,,syllable,SYLLABLE,nghia_consensus,0.037,0.209,127.0,135.0,aff1c1e0cb6c,ok,train,yen2|page_0094|c3,"[1128, 2136, 1234, 2245]",nghia_consensus,22.503333333333334,69abc3c18626a209,73
40994,syllable/yen4_page_0150_c08_159.png,yen4,page_0150,8,鲁,rô,,,syllable,SYLLABLE,nghia_consensus,0.037,0.188,71.0,96.0,f90d56694150,ok,train,yen4|page_0150|c8,"[282, 342, 350, 420]",nghia_consensus,22.503333333333334,2b6f0971e2d5bcb5,74
66900,syllable/yen11_page_0136_c05_108.png,yen11,page_0136,5,嘿,ra,,,syllable,SYLLABLE,nghia_consensus,0.04,0.139,102.0,128.0,ae641e6267e1,ok,val,yen11|page_0136|c5,"[945, 2045, 1044, 2149]",nghia_consensus,22.503333333333334,1bb3e17e388bd077,75
15133,syllable/yen2_page_0178_c05_078.png,yen2,page_0178,5,䏻,đi,,,syllable,SYLLABLE,nghia_consensus,0.338,0.284,107.0,158.0,d7789ab5eaad,ok,test,yen2|page_0178|c5,"[840, 912, 944, 1040]",nghia_consensus,22.503333333333334,e88b53dc92fb5b8e,76
24321,syllable/yen2_page_0286_c06_105.png,yen2,page_0286,6,冊,là,,,syllable,SYLLABLE,nghia_consensus,0.385,0.164,127.0,140.0,d4d06541876d,ok,train,yen2|page_0286|c6,"[673, 1762, 782, 1876]",nghia_consensus,22.503333333333334,3b866fca855a5c02,77
61837,syllable/yen11_page_0078_c07_148.png,yen11,page_0078,7,茂,một,,,syllable,SYLLABLE,nghia_consensus,0.207,0.167,85.0,142.0,9fc29204263b,ok,test,yen11|page_0078|c7,"[525, 1997, 625, 2113]",nghia_consensus,22.503333333333334,f69493d3f224e9d2,78
56347,syllable/yen11_page_0018_c05_089.png,yen11,page_0018,5,色,đã,,,syllable,SYLLABLE,nghia_consensus,0.38,0.219,86.0,142.0,32c6f9e0dbe6,ok,train,yen11|page_0018|c5,"[871, 783, 976, 899]",nghia_consensus,22.503333333333334,7cd8418629bf6352,79
68829,syllable/yen11_page_0156_c04_076.png,yen11,page_0156,4,餘,thờ,,,syllable,SYLLABLE,nghia_consensus,0.165,0.252,124.0,138.0,a84e0f239b17,ok,train,yen11|page_0156|c4,"[1033, 1125, 1141, 1237]",nghia_consensus,22.503333333333334,823b88fc32a29f85,80
56601,syllable/yen11_page_0020_c08_173.png,yen11,page_0020,8,厅,đức,,,syllable,SYLLABLE,nghia_consensus,0.024,0.195,103.0,120.0,5854619c94e6,ok,val,yen11|page_0020|c8,"[419, 2184, 520, 2282]",nghia_consensus,22.503333333333334,21532caf199c8e2c,81
42976,syllable/yen4_page_0172_c01_014.png,yen4,page_0172,1,𢙣,hồn,,,syllable,SYLLABLE,nghia_consensus,0.031,0.173,66.0,87.0,d47d8ba0094a,ok,train,yen4|page_0172|c1,"[946, 1096, 1017, 1167]",nghia_consensus,22.503333333333334,ef1575b9b8b9ff9d,82
3261,syllable/yen2_page_0046_c03_055.png,yen2,page_0046,3,煜,lửa,,,syllable,SYLLABLE,nghia_consensus,0.041,0.247,104.0,145.0,375f68bdd9cd,ok,train,yen2|page_0046|c3,"[1142, 1644, 1240, 1761]",nghia_consensus,22.503333333333334,97b9b1282785b19e,83
65103,syllable/yen11_page_0118_c01_010.png,yen11,page_0118,1,白,làm,,,syllable,SYLLABLE,nghia_consensus,0.344,0.149,117.0,138.0,c39d658adf72,ok,train,yen11|page_0118|c1,"[1487, 1569, 1607, 1681]",nghia_consensus,22.503333333333334,809b099136920ee7,84
17437,syllable/yen2_page_0206_c04_074.png,yen2,page_0206,4,卄,là,,,syllable,SYLLABLE,nghia_consensus,0.137,0.235,145.0,141.0,0c63d194b8c8,ok,train,yen2|page_0206|c4,"[985, 2424, 1102, 2539]",nghia_consensus,22.503333333333334,4328099d7b713614,85
29488,syllable/yen4_page_0026_c01_005.png,yen4,page_0026,1,例,vua,,,syllable,SYLLABLE,nghia_consensus,0.065,0.153,83.0,100.0,b64545ec311b,ok,train,yen4|page_0026|c1,"[965, 602, 1039, 684]",nghia_consensus,22.503333333333334,70daa151fb2974c2,86
74082,syllable/yen11_page_0212_c03_050.png,yen11,page_0212,3,昇,người,,,syllable,SYLLABLE,nghia_consensus,0.202,0.174,91.0,140.0,c7d128fc4107,ok,train,yen11|page_0212|c3,"[1173, 1251, 1278, 1365]",nghia_consensus,22.503333333333334,5074efb790b58a45,87
42398,syllable/yen4_page_0166_c01_018.png,yen4,page_0166,1,三,đến,,,syllable,SYLLABLE,nghia_consensus,0.191,0.127,78.0,95.0,cdada7f8ded7,ok,train,yen4|page_0166|c1,"[957, 1468, 1030, 1546]",nghia_consensus,22.503333333333334,b3303cd95dd39287,88
80926,syllable/yen11_page_0284_c08_140.png,yen11,page_0284,8,弇,ông,,,syllable,SYLLABLE,nghia_consensus,0.375,0.172,96.0,128.0,7b98629efb6a,ok,train,yen11|page_0284|c8,"[419, 2402, 523, 2513]",nghia_consensus,22.503333333333334,8c2cb8a65bcce3c1,89
28728,syllable/yen4_page_0018_c01_001.png,yen4,page_0018,1,皇,thánh,,,syllable,SYLLABLE,nghia_consensus,0.062,0.15,56.0,86.0,57b2fc5341da,ok,train,yen4|page_0018|c1,"[940, 384, 1011, 454]",nghia_consensus,22.503333333333334,85ca65f8da70f53d,90
53794,syllable/yen4_page_0288_c03_054.png,yen4,page_0288,3,而,làm,,,syllable,SYLLABLE,nghia_consensus,0.215,0.155,79.0,86.0,a45a847aa730,ok,train,yen4|page_0288|c3,"[758, 828, 823, 898]",nghia_consensus,22.503333333333334,fe19be60b8fa3014,91
