source_row,image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox,s3_head_cos,s3_head_prob,s3_head_margin,s3_head_isarg,s3_bank_cos,s3_mls,s3_signals_present,s3_head_present,s3_head_disagree,s3_val,s3_present,dup_bbox,cross_col,dup_defect,similar_bridge,head_bank,gold_direct,s3_low,s3_verylow,head_disagree,bank_cos_val,bank_low,s3_missing,aspect,aspect_out,ink_out,quality_flag,suspicion,stratum,risk_reason,design_weight,item_id,audit_order,audit_batch
74465,gold/stt11_page_0216_c03_051.png,stt11,page_0216,3,奴,nô,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.155,108.0,131.0,d9a618de8c9a,ok,val,stt11|page_0216|c3,"[1197, 1200, 1302, 1321]",0.6409718990325928,0.0011789555428549,0.4182873517274856,1.0,0.8346959948539734,0.6409718990325928,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8346959948539734,False,False,1.212962962962963,False,False,False,0.0,gold_direct,clean,200.124,8d218538345ea9de,10,label_srs
30101,gold/stt4_page_0032_c06_109.png,stt4,page_0032,6,佐,xem,佔,U+4F54,char,GOLD,s1_inter_s2_similar,0.926,0.117,71.0,104.0,3dbe278ed960,ok,train,stt4|page_0032|c6,"[479, 1112, 548, 1196]",0.5602148175239563,0.0011110336054116,0.2516517341136932,1.0,0.8382171988487244,0.5602148175239563,True,True,False,0.926,True,False,False,False,True,False,False,False,False,False,0.8382171988487244,False,False,1.4647887323943662,False,False,False,0.30000000000000004,similar_bridge,similar-bridge,200.124,e22168cd7decc44f,11,label_srs
52733,gold/stt4_page_0278_c01_016.png,stt4,page_0278,1,特,được,特,U+7279,char,GOLD,s1_inter_s2_direct,,0.129,119.0,129.0,a401efe16bcc,ok,train,stt4|page_0278|c1,"[1426, 1606, 1528, 1711]",0.6596381664276123,0.0012008035555481,0.3875457048416137,1.0,0.7736800909042358,0.6596381664276123,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7736800909042358,False,False,1.084033613445378,False,False,False,0.0,gold_direct,clean,200.124,ab31326629e2c26c,12,label_srs
32036,gold/stt4_page_0052_c08_154.png,stt4,page_0052,8,偉,và,喡,U+55A1,char,GOLD,s1_inter_s2_similar,0.948,0.155,66.0,99.0,03b9f5fac250,ok,train,stt4|page_0052|c8,"[260, 1307, 333, 1390]",0.751539409160614,0.0013454247964546,0.473987728357315,1.0,0.8330829739570618,0.751539409160614,True,True,False,0.948,True,False,False,False,True,False,False,False,False,False,0.8330829739570618,False,False,1.5,False,False,False,0.30000000000000004,similar_bridge,similar-bridge,200.124,630d09309484c23e,13,label_srs
58050,gold/stt11_page_0036_c03_051.png,stt11,page_0036,3,鬼,quỷ,鬼,U+9B3C,char,GOLD,s1_inter_s2_direct,,0.178,95.0,132.0,5cc8539c6db9,ok,train,stt11|page_0036|c3,"[1204, 1671, 1310, 1780]",0.5626789927482605,0.0011021859245374,0.250214010477066,1.0,0.6353946924209595,0.5626789927482605,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6353946924209595,False,False,1.3894736842105264,False,False,False,0.0,gold_direct,clean,200.124,6ee13f7101162c6a,14,label_srs
82228,gold/stt11_page_0298_c07_143.png,stt11,page_0298,7,折,chết,折,U+6298,char,GOLD,s1_inter_s2_direct,,0.179,100.0,145.0,3ecf404b9e01,ok,train,stt11|page_0298|c7,"[545, 2163, 649, 2280]",0.685050368309021,0.0012367324670776,0.2322694063186645,1.0,0.6245229244232178,0.685050368309021,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.6245229244232178,False,False,1.45,False,False,False,0.0,gold_direct,clean,200.124,431fb4ff326b878b,15,label_srs
60609,gold/stt11_page_0066_c02_028.png,stt11,page_0066,2,中,trong,中,U+4E2D,char,GOLD,s1_inter_s2_direct,,0.203,80.0,129.0,aabba52d0362,ok,train,stt11|page_0066|c2,"[1330, 1009, 1431, 1119]",0.7152283191680908,0.0012742443941533,0.4826669692993164,1.0,0.9163878560066224,0.7152283191680908,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.9163878560066224,False,False,1.6125,False,False,False,0.0,gold_direct,clean,200.124,bec92f682d72fb4e,16,label_srs
4301,gold/stt2_page_0056_c08_159.png,stt2,page_0056,8,例,lời,例,U+4F8B,char,GOLD,s1_inter_s2_direct,,0.204,81.0,128.0,5e8c358cf06c,ok,train,stt2|page_0056|c8,"[370, 742, 470, 846]",0.6478474736213684,0.0012167312670499,0.360920637845993,1.0,0.7909842133522034,0.6478474736213684,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7909842133522034,False,False,1.5802469135802468,False,False,False,0.0,gold_direct,clean,200.124,d7b145abf4884a91,17,label_srs
15555,gold/stt2_page_0182_c09_162.png,stt2,page_0182,9,代,dạy,代,U+4EE3,char,GOLD,s1_inter_s2_direct,,0.2,147.0,161.0,b00596b3264a,ok,train,stt2|page_0182|c9,"[212, 1972, 331, 2103]",0.5964022874832153,0.0011429140577092,0.3149298131465912,1.0,0.594188392162323,0.5964022874832153,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.594188392162323,False,False,1.0952380952380953,False,False,False,0.0,gold_direct,clean,200.124,00c355564425d728,18,label_srs
73778,gold/stt11_page_0208_c06_110.png,stt11,page_0208,6,庵,am,庵,U+5EB5,char,GOLD,s1_inter_s2_direct,,0.24,89.0,108.0,98d5c3fc3e0a,ok,train,stt11|page_0208|c6,"[777, 451, 884, 559]",0.7208276391029358,0.0012803941499441,0.3898631036281585,1.0,1.0,0.7208276391029358,True,True,False,,False,False,False,False,False,False,True,False,False,False,1.0,False,False,1.2134831460674158,False,False,False,0.0,gold_direct,clean,200.124,978d8d624c8820b7,19,label_srs
29166,gold/stt4_page_0022_c04_083.png,stt4,page_0022,4,枸,câu,枸,U+67B8,char,GOLD,s1_inter_s2_direct,,0.099,86.0,84.0,86cbdd9e6cf0,ok,train,stt4|page_0022|c4,"[666, 1260, 736, 1328]",0.6827090382575989,0.0012276702327653,0.3923152685165405,1.0,0.738290011882782,0.6827090382575989,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.738290011882782,False,False,0.9767441860465116,False,False,False,0.0,gold_direct,clean,200.124,f0add764cb0385b8,20,label_srs
12787,gold/stt2_page_0150_c05_104.png,stt2,page_0150,5,之,chi,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.208,127.0,131.0,ac51197b0feb,ok,train,stt2|page_0150|c5,"[850, 2423, 953, 2530]",0.735550045967102,0.0012845303863286,0.5088562965393066,1.0,0.8258795738220215,0.735550045967102,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8258795738220215,False,False,1.031496062992126,False,False,False,0.0,gold_direct,clean,200.124,b6530bed1d4fa04e,21,label_srs
82205,gold/stt11_page_0298_c06_120.png,stt11,page_0298,6,欺,khi,欺,U+6B3A,char,GOLD,s1_inter_s2_direct,,0.199,92.0,136.0,04c5f8bdbb90,ok,train,stt11|page_0298|c6,"[692, 1903, 796, 2016]",0.6923707723617554,0.0012478257995098,0.4649201035499573,1.0,0.7584126591682434,0.6923707723617554,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7584126591682434,False,False,1.4782608695652173,False,False,False,0.0,gold_direct,clean,200.124,9f02aabb8b055623,22,label_srs
19990,gold/stt2_page_0236_c05_078.png,stt2,page_0236,5,除,giờ,除,U+9664,char,GOLD,s1_inter_s2_direct,,0.183,112.0,145.0,43f6e02a76b9,ok,train,stt2|page_0236|c5,"[842, 882, 949, 1009]",0.6854591965675354,0.0012324879644438,0.3556471467018127,1.0,0.727466344833374,0.6854591965675354,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.727466344833374,False,False,1.2946428571428572,False,False,False,0.0,gold_direct,clean,200.124,bdafdecbbe8e8c55,23,label_srs
56333,gold/stt11_page_0018_c04_075.png,stt11,page_0018,4,道,đạo,道,U+9053,char,GOLD,s1_inter_s2_direct,,0.246,83.0,138.0,452a65acc9a2,ok,train,stt11|page_0018|c4,"[1020, 1545, 1130, 1657]",0.6961488127708435,0.0012422387953847,0.4523597359657287,1.0,0.8351152539253235,0.6961488127708435,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8351152539253235,False,False,1.6626506024096386,False,False,False,0.0,gold_direct,clean,200.124,b538247ee881c5ab,24,label_srs
52344,gold/stt4_page_0272_c09_186.png,stt4,page_0272,9,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.166,55.0,87.0,8ca55ec6ba14,ok,val,stt4|page_0272|c9,"[175, 984, 247, 1057]",0.7072839140892029,0.0012630979763343,0.4453089237213135,1.0,0.7198099493980408,0.7072839140892029,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7198099493980408,False,False,1.5818181818181818,False,False,False,0.0,gold_direct,clean,200.124,409e281eb1c2d07d,25,label_srs
61688,gold/stt11_page_0076_c09_173.png,stt11,page_0076,9,共,cùng,共,U+5171,char,GOLD,s1_inter_s2_direct,,0.228,85.0,111.0,465b89ea71a2,ok,train,stt11|page_0076|c9,"[310, 2344, 416, 2451]",0.775915801525116,0.001334577333182,0.5513412058353424,1.0,0.8501688838005066,0.775915801525116,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8501688838005066,False,False,1.3058823529411765,False,False,False,0.0,gold_direct,clean,200.124,46031fcbde3e55b3,26,label_srs
45854,gold/stt4_page_0204_c03_060.png,stt4,page_0204,3,底,để,底,U+5E95,char,GOLD,s1_inter_s2_direct,,0.148,75.0,87.0,c8310713a32a,ok,train,stt4|page_0204|c3,"[765, 1077, 834, 1150]",0.7152003645896912,0.0012836641399189,0.4472343623638153,1.0,0.8890814781188965,0.7152003645896912,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8890814781188965,False,False,1.16,False,False,False,0.0,gold_direct,clean,200.124,730508959b759913,27,label_srs
67780,gold/stt11_page_0146_c01_017.png,stt11,page_0146,1,吒,cha,吒,U+5412,char,GOLD,s1_inter_s2_direct,,0.161,107.0,136.0,b7429f3e2af3,ok,train,stt11|page_0146|c1,"[1459, 1967, 1564, 2077]",0.733537495136261,0.0012809784384444,0.4417668879032135,1.0,0.8230533003807068,0.733537495136261,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8230533003807068,False,False,1.2710280373831775,False,False,False,0.0,gold_direct,clean,200.124,95dad72b44d7bb0a,28,label_srs
26693,gold/stt2_page_0314_c05_090.png,stt2,page_0314,5,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.161,92.0,137.0,aae4cf1042b1,ok,train,stt2|page_0314|c5,"[837, 1623, 942, 1749]",0.728169858455658,0.0012862875591963,0.5089631974697113,1.0,0.8002479076385498,0.728169858455658,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8002479076385498,False,False,1.4891304347826086,False,False,False,0.0,gold_direct,clean,200.124,b5210b4c210ae41e,29,label_srs
38140,gold/stt4_page_0120_c01_020.png,stt4,page_0120,1,祝,chốc,祝,U+795D,char,GOLD,s1_inter_s2_direct,,0.159,72.0,93.0,547118ac0786,ok,train,stt4|page_0120|c1,"[948, 1517, 1025, 1595]",0.7560397386550903,0.0013401522301137,0.4895765483379364,1.0,0.7893944978713989,0.7560397386550903,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7893944978713989,False,False,1.2916666666666667,False,False,False,0.0,gold_direct,clean,200.124,b7a7f8e2ce3369d8,30,label_srs
9448,gold/stt2_page_0112_c05_096.png,stt2,page_0112,5,遣,khiến,遣,U+9063,char,GOLD,s1_inter_s2_direct,,0.185,129.0,141.0,9a43d7e4f684,ok,train,stt2|page_0112|c5,"[835, 1768, 940, 1884]",0.7546766996383667,0.0013310441281646,0.4916734099388122,1.0,0.8675761818885803,0.7546766996383667,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8675761818885803,False,False,1.0930232558139534,False,False,False,0.0,gold_direct,clean,200.124,ae236d8901ad59a1,31,label_srs
9029,gold/stt2_page_0108_c02_025.png,stt2,page_0108,2,庄,chăng,庄,U+5E84,char,GOLD,s1_inter_s2_direct,,0.206,120.0,137.0,b986279609b2,ok,train,stt2|page_0108|c2,"[1302, 723, 1404, 835]",0.5708167552947998,0.0010990920709446,0.3047000467777252,1.0,0.7017769813537598,0.5708167552947998,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7017769813537598,False,False,1.1416666666666666,False,False,False,0.0,gold_direct,clean,200.124,b66b2685857cd473,32,label_srs
65256,gold/stt11_page_0118_c08_163.png,stt11,page_0118,8,实,thật,实,U+5B9E,char,GOLD,s1_inter_s2_direct,,0.139,97.0,149.0,0d7679eb2c91,ok,train,stt11|page_0118|c8,"[410, 1880, 513, 2001]",0.7573362588882446,0.0013412763364613,0.4811655580997467,1.0,0.7577790021896362,0.7573362588882446,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7577790021896362,False,False,1.5360824742268042,False,False,False,0.0,gold_direct,clean,200.124,c53a17de31d50199,33,label_srs
22846,gold/stt2_page_0270_c04_074.png,stt2,page_0270,4,恩,ơn,恩,U+6069,char,GOLD,s1_inter_s2_direct,,0.176,101.0,129.0,653df81f5ee2,ok,train,stt2|page_0270|c4,"[1001, 1089, 1092, 1196]",0.7005226016044617,0.0012612541904672,0.3408155739307403,1.0,0.7919233441352844,0.7005226016044617,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7919233441352844,False,False,1.2772277227722773,False,False,False,0.0,gold_direct,clean,200.124,b201d1971e8ca0be,34,label_srs
22739,gold/stt2_page_0268_c08_140.png,stt2,page_0268,8,秋,su,秋,U+79CB,char,GOLD,s1_inter_s2_direct,,0.213,101.0,121.0,f245ecbda64e,ok,train,stt2|page_0268|c8,"[391, 818, 490, 928]",0.7526707649230957,0.001312771695666,0.4529997706413269,1.0,0.807729959487915,0.7526707649230957,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.807729959487915,False,False,1.198019801980198,False,False,False,0.0,gold_direct,clean,200.124,9aa67e5d013198ff,35,label_srs
58375,gold/stt11_page_0040_c09_184.png,stt11,page_0040,9,美,mở,美,U+7F8E,char,GOLD,s1_inter_s2_direct,,0.162,108.0,105.0,055431c2aa28,ok,train,stt11|page_0040|c9,"[255, 444, 357, 542]",0.7494258284568787,0.0013243720168247,0.5154931545257568,1.0,0.7497033476829529,0.7494258284568787,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7497033476829529,False,False,0.9722222222222222,False,False,False,0.0,gold_direct,clean,200.124,26a7889e95532579,36,label_srs
59485,gold/stt11_page_0054_c02_042.png,stt11,page_0054,2,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.134,102.0,126.0,633315bfb927,ok,train,stt11|page_0054|c2,"[1349, 2104, 1450, 2217]",0.7517722845077515,0.0013150637969374,0.5398053228855133,1.0,0.8704288005828857,0.7517722845077515,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8704288005828857,False,False,1.2352941176470589,False,False,False,0.0,gold_direct,clean,200.124,57eb9954ba0ed94a,37,label_srs
67694,gold/stt11_page_0144_c06_117.png,stt11,page_0144,6,差,sai,差,U+5DEE,char,GOLD,s1_inter_s2_direct,,0.193,88.0,139.0,27f71f740d6d,ok,train,stt11|page_0144|c6,"[729, 1051, 835, 1168]",0.7594811916351318,0.0013378064613789,0.474993497133255,1.0,0.7936010360717773,0.7594811916351318,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7936010360717773,False,False,1.5795454545454546,False,False,False,0.0,gold_direct,clean,200.124,cb1a89fbffb44d6f,38,label_srs
54369,gold/stt4_page_0294_c01_017.png,stt4,page_0294,1,時,thì,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.121,80.0,90.0,c4fafff6c255,ok,train,stt4|page_0294|c1,"[951, 1311, 1021, 1390]",0.7165220975875854,0.001262818230316,0.5179187059402466,1.0,0.8649773597717285,0.7165220975875854,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8649773597717285,False,False,1.125,False,False,False,0.0,gold_direct,clean,200.124,3e87a3e4738ae82d,39,label_srs
1766,gold/stt2_page_0030_c04_078.png,stt2,page_0030,4,庫,khó,庫,U+5EAB,char,GOLD,s1_inter_s2_direct,,0.234,83.0,130.0,d32a734bcafa,ok,test,stt2|page_0030|c4,"[985, 1381, 1077, 1487]",0.5896645784378052,0.0011532694334164,0.2741542458534241,1.0,0.78047776222229,0.5896645784378052,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.78047776222229,False,False,1.5662650602409638,False,False,False,0.0,gold_direct,clean,200.124,23a3dd35dc72252f,40,label_srs
48959,gold/stt4_page_0236_c09_187.png,stt4,page_0236,9,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.117,69.0,87.0,538cfb43ff2c,ok,train,stt4|page_0236|c9,"[194, 1496, 259, 1572]",0.6492774486541748,0.0011857483768835,0.4226051568984985,1.0,0.7777063846588135,0.6492774486541748,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7777063846588135,False,False,1.2608695652173914,False,False,False,0.0,gold_direct,clean,200.124,23fde5982a708e8e,41,label_srs
13764,gold/stt2_page_0162_c02_025.png,stt2,page_0162,2,真,xin,真,U+771F,char,GOLD,s1_inter_s2_direct,,0.185,140.0,153.0,3503f63035af,ok,train,stt2|page_0162|c2,"[1282, 972, 1396, 1102]",0.6967368721961975,0.001267660758458,0.403463065624237,1.0,0.784800112247467,0.6967368721961975,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.784800112247467,False,False,1.0928571428571427,False,False,False,0.0,gold_direct,clean,200.124,512d891e867c2f1f,42,label_srs
4320,gold/stt2_page_0056_c08_178.png,stt2,page_0056,8,鬼,quỷ,鬼,U+9B3C,char,GOLD,s1_inter_s2_direct,,0.201,103.0,118.0,a9ebfb7a7954,ok,train,stt2|page_0056|c8,"[379, 2273, 468, 2369]",0.6897305250167847,0.0012519697193056,0.3654330372810364,1.0,0.7907291650772095,0.6897305250167847,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7907291650772095,False,False,1.145631067961165,False,False,False,0.0,gold_direct,clean,200.124,bef32602d405b69f,43,label_srs
31158,gold/stt4_page_0044_c01_017.png,stt4,page_0044,1,牢,sao,牢,U+7262,char,GOLD,s1_inter_s2_direct,,0.136,82.0,93.0,11c2c6ec0d56,ok,train,stt4|page_0044|c1,"[971, 1499, 1043, 1576]",0.3844719529151916,0.0009231417789123,0.0998927354812622,1.0,0.4575629830360412,0.3844719529151916,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.4575629830360412,True,False,1.1341463414634145,False,False,False,0.25,gold_direct,bank=0.46(p10),200.124,582a97dd8415dbc5,44,label_srs
64210,gold/stt11_page_0108_c04_074.png,stt11,page_0108,4,真,chân,真,U+771F,char,GOLD,s1_inter_s2_direct,,0.129,106.0,138.0,8c354d46ced1,ok,train,stt11|page_0108|c4,"[1005, 1550, 1113, 1666]",0.7301963567733765,0.0012953806435689,0.4596083760261535,1.0,0.7794286608695984,0.7301963567733765,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7794286608695984,False,False,1.3018867924528301,False,False,False,0.0,gold_direct,clean,200.124,6ab44d641a5ebc37,45,label_srs
64299,gold/stt11_page_0108_c08_163.png,stt11,page_0108,8,命,mình,命,U+547D,char,GOLD,s1_inter_s2_direct,,0.18,96.0,124.0,81bc3bdb07c5,ok,train,stt11|page_0108|c8,"[395, 1747, 501, 1872]",0.7724522352218628,0.0013483952498063,0.4737484455108642,1.0,0.8086764812469482,0.7724522352218628,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8086764812469482,False,False,1.2916666666666667,False,False,False,0.0,gold_direct,clean,200.124,754d97778eef9285,46,label_srs
18766,gold/stt2_page_0222_c04_075.png,stt2,page_0222,4,除,giờ,除,U+9664,char,GOLD,s1_inter_s2_direct,,0.212,117.0,130.0,fcdb3478e2e0,ok,train,stt2|page_0222|c4,"[961, 2315, 1067, 2437]",0.7693352699279785,0.0013487804681062,0.5328289717435837,1.0,0.8544067740440369,0.7693352699279785,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.8544067740440369,False,False,1.1111111111111112,False,False,False,0.0,gold_direct,clean,200.124,ed022c110b47f127,47,label_srs
12052,gold/stt2_page_0140_c04_061.png,stt2,page_0140,4,位,vì,位,U+4F4D,char,GOLD,s1_inter_s2_direct,,0.203,112.0,123.0,6ab3df5370d9,ok,train,stt2|page_0140|c4,"[945, 2286, 1054, 2395]",0.6283988952636719,0.0011888544540852,0.30753093957901,1.0,0.7576168775558472,0.6283988952636719,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7576168775558472,False,False,1.0982142857142858,False,False,False,0.0,gold_direct,clean,200.124,a4c088a000bfce4b,48,label_srs
78999,gold/stt11_page_0264_c05_097.png,stt11,page_0264,5,除,chừa,除,U+9664,char,GOLD,s1_inter_s2_direct,,0.163,115.0,137.0,62e0f6d109bf,ok,train,stt11|page_0264|c5,"[881, 1472, 987, 1587]",0.6789851188659668,0.001237838063389,0.4150055646896362,1.0,0.7871267795562744,0.6789851188659668,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7871267795562744,False,False,1.191304347826087,False,False,False,0.0,gold_direct,clean,200.124,5cf3eacff6eb15a5,49,label_srs
71210,gold/stt11_page_0182_c02_023.png,stt11,page_0182,2,欺,khi,欺,U+6B3A,char,GOLD,s1_inter_s2_direct,,0.184,107.0,117.0,9f7f1096eff0,ok,train,stt11|page_0182|c2,"[1302, 592, 1407, 706]",0.7007648944854736,0.0012554011773318,0.4552245438098907,1.0,0.7760888338088989,0.7007648944854736,True,True,False,,False,False,False,False,False,False,True,False,False,False,0.7760888338088989,False,False,1.0934579439252337,False,False,False,0.0,gold_direct,clean,200.124,6f3117d5f9d57c97,50,label_srs
