source_row,image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox,s3_val,s3_present,dup_bbox,cross_col,dup_defect,similar_bridge,head_bank,gold_direct,s3_low,s3_verylow,s3_missing,aspect,aspect_out,ink_out,quality_flag,suspicion,stratum,risk_reason,design_weight,item_id,audit_order
3623,silver/yen11_page_0238_c08_170.png,yen11,page_0238,8,喜,trăm,林,U+6797,char,SILVER,s3_head_bank_consensus,0.057,0.176,92.0,132.0,1d67b5241acf,ok,val,yen11|page_0238|c8,"[401, 1621, 496, 1729]",0.057,True,False,False,False,False,True,False,True,True,False,1.434782608695652,False,False,False,0.76,silver_headbank,"silver-headbank,s3=0.06<τ",38.05128205128205,2870f1291cbe098b,12
59328,gold/yen11_page_0284_c07_107.png,yen11,page_0284,7,畧,trước,畧,U+7567,char,GOLD,s1_inter_s2_direct,,0.181,135.0,138.0,54c3497a3217,ok,train,yen11|page_0284|c7,"[577, 1487, 686, 1599]",,False,False,False,False,False,False,True,False,False,True,1.022222222222222,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,8d91493659ad07d1,13
502,gold/yen4_page_0142_c07_145.png,yen4,page_0142,7,徵,chưng,徵,U+5FB5,char,GOLD,s1_inter_s2_direct,,0.104,75.0,90.0,7a9ab838efda,ok,train,yen4|page_0142|c7,"[476, 1177, 546, 1251]",,False,True,False,True,False,False,True,False,False,True,1.2,False,True,True,0.915,dup_defect,"dup-bbox(AE-1),ink-outlier",24.956989247311828,c7e7f1f0752ae98c,14
27167,gold/yen2_page_0238_c07_127.png,yen2,page_0238,7,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.264,93.0,155.0,b05729cbe959,ok,train,yen2|page_0238|c7,"[538, 1811, 648, 1936]",,False,False,False,False,False,False,True,False,False,True,1.6666666666666667,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,b1dd57db5bfeab96,15
14136,gold/yen11_page_0268_c09_178.png,yen11,page_0268,9,笑,thật,実,U+5B9F,char,GOLD,s1_inter_s2_similar,0.93,0.176,130.0,140.0,44504ee70aca,ok,train,yen11|page_0268|c9,"[281, 685, 391, 799]",0.93,True,False,False,False,True,False,False,False,False,False,1.0769230769230769,False,False,False,0.3,similar_bridge,similar-bridge,37.63291139240506,8f8b06ad2643e972,16
49544,gold/yen11_page_0090_c06_123.png,yen11,page_0090,6,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.156,113.0,145.0,c4e18c87a4e2,ok,train,yen11|page_0090|c6,"[690, 1287, 797, 1404]",,False,False,False,False,False,False,True,False,False,True,1.2831858407079646,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,f8f407bd94261b73,17
2339,silver/yen11_page_0088_c04_091.png,yen11,page_0088,4,尺,nơi,尼,U+5C3C,char,SILVER,s3_head_bank_consensus,0.325,0.198,77.0,150.0,2f5f3cc9e3f0,tall,train,yen11|page_0088|c4,"[1037, 1263, 1148, 1385]",0.325,True,False,False,False,False,True,False,True,True,False,1.948051948051948,True,False,True,0.808,silver_headbank,"silver-headbank,s3=0.33<τ,aspect=1.95",38.05128205128205,170a390303f03150,18
53578,gold/yen11_page_0170_c01_016.png,yen11,page_0170,1,時,ngày,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.212,90.0,137.0,5ca3998504a7,ok,test,yen11|page_0170|c1,"[1477, 1938, 1576, 2049]",,False,False,False,False,False,False,True,False,False,True,1.522222222222222,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,3fae8f3a05aa54e9,19
27659,gold/yen2_page_0250_c02_029.png,yen2,page_0250,2,女,nữa,女,U+5973,char,GOLD,s1_inter_s2_direct,,0.178,104.0,157.0,ae013b488fd8,ok,train,yen2|page_0250|c2,"[1304, 1656, 1412, 1784]",,False,False,False,False,False,False,True,False,False,True,1.5096153846153846,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,2b9718b18b76a94b,20
27744,gold/yen2_page_0252_c01_008.png,yen2,page_0252,1,尾,vẽ,尾,U+5C3E,char,GOLD,s1_inter_s2_direct,,0.197,116.0,169.0,aa087a3887dc,ok,train,yen2|page_0252|c1,"[1439, 1353, 1555, 1490]",,False,False,False,False,False,False,True,False,False,True,1.456896551724138,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,55e4d5bfb385a943,21
772,gold/yen2_page_0302_c03_043.png,yen2,page_0302,3,几,kẻ,几,U+51E0,char,GOLD,s1_inter_s2_direct,,0.152,119.0,158.0,6cdde23e42b1,ok,test,yen2|page_0302|c3,"[1272, 779, 1378, 907]",,False,False,True,True,False,False,True,False,False,True,1.3277310924369747,False,False,False,0.9,dup_defect,cross-col(F1),24.956989247311828,4ccf5bdd1c96266a,22
8311,syllable/yen11_page_0202_c01_002.png,yen11,page_0202,1,攵,ấy,,,syllable,SYLLABLE,nghia_consensus,0.108,0.202,95.0,147.0,deedbb2158ca,ok,train,yen11|page_0202|c1,"[1464, 611, 1570, 730]",0.108,True,False,False,False,False,False,False,True,True,False,1.5473684210526315,False,False,False,0.6,s3_low,s3=0.11<τ,37.47752808988764,8a9c067b358b0e65,23
32153,gold/yen4_page_0030_c01_001.png,yen4,page_0030,1,特,được,特,U+7279,char,GOLD,s1_inter_s2_direct,,0.137,63.0,94.0,cbc201bbc76e,ok,train,yen4|page_0030|c1,"[958, 315, 1029, 391]",,False,False,False,False,False,False,True,False,False,True,1.492063492063492,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,4c5a19d9b7dcbee6,24
40108,gold/yen4_page_0192_c09_160.png,yen4,page_0192,9,亜,a,亜,U+4E9C,char,GOLD,s1_inter_s2_direct,,0.126,65.0,107.0,e6701d0b2b86,ok,train,yen4|page_0192|c9,"[172, 1350, 248, 1437]",,False,False,False,False,False,False,True,False,False,True,1.646153846153846,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,213f78b3795f874e,25
18507,gold/yen2_page_0052_c06_114.png,yen2,page_0052,6,寺,thì,寺,U+5BFA,char,GOLD,s1_inter_s2_direct,,0.17,126.0,130.0,e38d6a526ceb,ok,train,yen2|page_0052|c6,"[665, 1638, 768, 1746]",,False,False,False,False,False,False,True,False,False,True,1.031746031746032,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,a99f89c80e6fafb1,26
63426,silver/yen4_page_0058_c08_151.png,yen4,page_0058,8,赱,đi,多,U+591A,char,SILVER,s2_inter_s3_corrected,0.926,0.204,89.0,98.0,4115695f4dec,ok,train,yen4|page_0058|c8,"[298, 634, 371, 714]",0.926,True,False,False,False,False,False,False,False,False,False,1.101123595505618,False,False,False,0.0,other,clean,75.11320754716981,d44d5af945d01ec2,27
39955,gold/yen4_page_0190_c03_045.png,yen4,page_0190,3,心,tấm,心,U+5FC3,char,GOLD,s1_inter_s2_direct,,0.147,85.0,95.0,192595d03335,ok,train,yen4|page_0190|c3,"[776, 365, 845, 442]",,False,False,False,False,False,False,True,False,False,True,1.1176470588235294,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,b5c5efd83671601c,28
50750,gold/yen11_page_0114_c04_071.png,yen11,page_0114,4,吏,Lại,吏,U+540F,char,GOLD,s1_inter_s2_direct,,0.189,98.0,137.0,37e95802165d,ok,train,yen11|page_0114|c4,"[1023, 1352, 1131, 1463]",,False,False,False,False,False,False,True,False,False,True,1.3979591836734695,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,4ce04d0755f82357,29
53830,gold/yen11_page_0174_c09_175.png,yen11,page_0174,9,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.159,109.0,129.0,e88275e84312,ok,train,yen11|page_0174|c9,"[237, 416, 343, 521]",,False,False,False,False,False,False,True,False,False,True,1.18348623853211,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,d7311d1ec32f0af6,30
49199,gold/yen11_page_0080_c01_015.png,yen11,page_0080,1,拘,câu,拘,U+62D8,char,GOLD,s1_inter_s2_direct,,0.186,98.0,146.0,2cc9ec423b1c,ok,val,yen11|page_0080|c1,"[1455, 1913, 1558, 2038]",,False,False,False,False,False,False,True,False,False,True,1.489795918367347,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,df73b9af90d6a5bd,31
27294,gold/yen2_page_0242_c02_032.png,yen2,page_0242,2,阻,chở,阻,U+963B,char,GOLD,s1_inter_s2_direct,,0.25,114.0,168.0,64c122143bed,ok,train,yen2|page_0242|c2,"[1287, 2284, 1402, 2420]",,False,False,False,False,False,False,True,False,False,True,1.4736842105263157,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,56348f1bf0094366,32
50800,gold/yen11_page_0114_c08_154.png,yen11,page_0114,8,庒,chăng,庒,U+5E92,char,GOLD,s1_inter_s2_direct,,0.164,109.0,142.0,51a48d81aaab,ok,train,yen11|page_0114|c8,"[411, 1180, 513, 1296]",,False,False,False,False,False,False,True,False,False,True,1.3027522935779816,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,efaec62dbb9d4e35,33
28318,gold/yen2_page_0264_c05_095.png,yen2,page_0264,5,末,mất,末,U+672B,char,GOLD,s1_inter_s2_direct,,0.151,112.0,146.0,815b9e0a0902,ok,train,yen2|page_0264|c5,"[817, 2231, 929, 2349]",,False,False,False,False,False,False,True,False,False,True,1.3035714285714286,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,350cdf34456ca80a,34
7800,syllable/yen11_page_0108_c07_132.png,yen11,page_0108,7,白,làm,,,syllable,SYLLABLE,nghia_consensus,0.468,0.137,101.0,147.0,78b1fdfeef52,ok,train,yen11|page_0108|c7,"[553, 780, 658, 899]",0.468,True,False,False,False,False,False,False,True,True,False,1.4554455445544554,False,False,False,0.6,s3_low,s3=0.47<τ,37.47752808988764,078fd39bb7d75bae,35
47465,gold/yen11_page_0048_c02_027.png,yen11,page_0048,2,体,thấy,体,U+4F53,char,GOLD,s1_inter_s2_direct,,0.186,121.0,142.0,9a825d3ac4b0,ok,train,yen11|page_0048|c2,"[1282, 855, 1387, 971]",,False,False,False,False,False,False,True,False,False,True,1.1735537190082646,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,faf81253ffc550ad,36
1014,gold/yen4_page_0054_c02_039.png,yen4,page_0054,2,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.148,53.0,94.0,b559861aa298,ok,val,yen4|page_0054|c2,"[971, 1465, 1041, 1541]",,False,False,True,True,False,False,True,False,False,True,1.7735849056603774,False,False,False,0.9,dup_defect,cross-col(F1),24.956989247311828,5d3bbfd92006d9d1,37
53039,gold/yen11_page_0158_c04_077.png,yen11,page_0158,4,圭,quê,圭,U+572D,char,GOLD,s1_inter_s2_direct,,0.155,118.0,136.0,af6ab8285216,ok,train,yen11|page_0158|c4,"[1021, 1243, 1126, 1353]",,False,False,False,False,False,False,True,False,False,True,1.152542372881356,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,0d6a8bd99e0b9d76,38
12656,gold/yen4_page_0094_c02_035.png,yen4,page_0094,2,甚,cùng,其,U+5176,char,GOLD,s1_inter_s2_similar,0.733,0.145,56.0,90.0,b7c00d42553d,ok,train,yen4|page_0094|c2,"[844, 1034, 916, 1108]",0.733,True,False,False,False,True,False,False,False,False,False,1.6071428571428572,False,False,False,0.3,similar_bridge,similar-bridge,37.63291139240506,446245222d2205b5,39
27983,gold/yen2_page_0256_c08_141.png,yen2,page_0256,8,願,nguyện,願,U+9858,char,GOLD,s1_inter_s2_direct,,0.284,102.0,172.0,6ab111e5f0cc,ok,test,yen2|page_0256|c8,"[392, 1950, 506, 2090]",,False,False,False,False,False,False,True,False,False,True,1.6862745098039216,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,9d2df61fdae00809,40
15624,gold/yen2_page_0280_c05_096.png,yen2,page_0280,5,贖,chuộc,贖,U+8D16,char,GOLD,s1_inter_s2_direct,,0.319,81.0,145.0,1e54b5a14548,ok,train,yen2|page_0280|c5,"[854, 1310, 965, 1427]",,False,False,False,False,False,False,True,False,False,True,1.7901234567901234,False,True,True,0.235,quality_flag,ink-outlier,50.674418604651166,fb05a02faa3a2ea7,41
39617,gold/yen4_page_0182_c06_130.png,yen4,page_0182,6,丕,vậy,丕,U+4E15,char,GOLD,s1_inter_s2_direct,,0.154,80.0,95.0,9bb9992c2fe5,ok,train,yen4|page_0182|c6,"[506, 722, 582, 799]",,False,False,False,False,False,False,True,False,False,True,1.1875,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,78525d45bb354bb8,42
3937,gold/yen4_page_0090_c09_180.png,yen4,page_0090,9,冕,Con,晜,U+665C,char,GOLD,s1_inter_s2_similar,0.257,0.18,66.0,89.0,6fc97827f0a1,ok,train,yen4|page_0090|c9,"[196, 1044, 264, 1117]",0.257,True,False,False,False,True,False,False,True,True,False,1.3484848484848484,False,False,False,0.7,similar_bridge_lowcos,"similar-bridge,s3=0.26<τ",24.933333333333334,d452291106c6a800,43
61333,silver/yen2_page_0132_c01_001.png,yen2,page_0132,1,寿,thì,寺,U+5BFA,char,SILVER,s2_inter_s3_corrected,0.949,0.266,103.0,148.0,35b220ca965b,ok,train,yen2|page_0132|c1,"[1408, 569, 1514, 689]",0.949,True,False,False,False,False,False,False,False,False,False,1.4368932038834952,False,False,False,0.0,other,clean,75.11320754716981,a34794676349a129,44
17863,gold/yen2_page_0040_c04_076.png,yen2,page_0040,4,碎,Tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.207,107.0,129.0,bcb325998991,ok,train,yen2|page_0040|c4,"[1017, 1841, 1117, 1946]",,False,False,False,False,False,False,True,False,False,True,1.205607476635514,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,0610ce21010c7832,45
8487,syllable/yen11_page_0232_c06_107.png,yen11,page_0232,6,独,dọc,,,syllable,SYLLABLE,nghia_consensus,0.08,0.181,124.0,110.0,b4fdda4fcda2,ok,train,yen11|page_0232|c6,"[728, 536, 836, 630]",0.08,True,False,False,False,False,False,False,True,True,False,0.8870967741935484,False,False,False,0.6,s3_low,s3=0.08<τ,37.47752808988764,5ef28034e4bc996f,46
67949,silver/yen11_page_0282_c04_073.png,yen11,page_0282,4,庻,mà,麻,U+9EBB,char,SILVER,s2_inter_s3_corrected,0.753,0.218,81.0,138.0,a27d43d54490,ok,train,yen11|page_0282|c4,"[1013, 1272, 1116, 1384]",0.753,True,False,False,False,False,False,False,False,False,False,1.7037037037037035,False,False,False,0.0,other,clean,75.11320754716981,50f486ba8f7cdd07,47
49420,gold/yen11_page_0088_c05_106.png,yen11,page_0088,5,時,thì,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.195,112.0,146.0,f57c2e9cb03f,ok,train,yen11|page_0088|c5,"[880, 599, 983, 717]",,False,False,False,False,False,False,True,False,False,True,1.3035714285714286,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,6f9a455a507596bd,48
1397,gold/yen4_page_0186_c08_149.png,yen4,page_0186,8,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.163,96.0,83.0,0da6deffa98a,ok,train,yen4|page_0186|c8,"[274, 1298, 352, 1365]",,False,True,False,True,False,False,True,False,False,True,0.8645833333333334,False,False,False,0.9,dup_defect,dup-bbox(AE-1),24.956989247311828,75593451290df646,49
4912,syllable/yen2_page_0070_c04_054.png,yen2,page_0070,4,廪,lăm,,,syllable,SYLLABLE,nghia_consensus,0.499,0.252,94.0,150.0,9a4119c8e89e,ok,val,yen2|page_0070|c4,"[998, 1357, 1108, 1479]",0.499,True,False,False,False,False,False,False,True,True,False,1.5957446808510638,False,False,False,0.6,s3_low,s3=0.50<τ,37.47752808988764,5c354949339a4506,50
196,syllable/yen4_page_0058_c07_134.png,yen4,page_0058,7,罷,là,,,syllable,SYLLABLE,nghia_consensus,0.088,0.165,79.0,100.0,33e3f966f665,ok,val,yen4|page_0058|c7,"[479, 929, 552, 1011]",0.088,True,False,True,True,False,False,False,True,True,False,1.2658227848101269,False,False,False,0.96,dup_defect,"cross-col(F1),s3=0.09<τ",24.956989247311828,336522be70ea15d0,51
18462,gold/yen2_page_0052_c02_023.png,yen2,page_0052,2,曰,viết,曰,U+66F0,char,GOLD,s1_inter_s2_direct,,0.2,123.0,138.0,b780cd6c50fa,ok,train,yen2|page_0052|c2,"[1259, 650, 1366, 762]",,False,False,False,False,False,False,True,False,False,True,1.1219512195121952,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,2e698298100824d3,52
39260,gold/yen4_page_0174_c02_039.png,yen4,page_0174,2,饒,nhiêu,饒,U+9952,char,GOLD,s1_inter_s2_direct,,0.181,60.0,88.0,eecc02a0599e,ok,val,yen4|page_0174|c2,"[876, 1117, 942, 1189]",,False,False,False,False,False,False,True,False,False,True,1.4666666666666666,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,d2b0649d085b30eb,53
21078,gold/yen2_page_0104_c06_116.png,yen2,page_0104,6,除,giờ,除,U+9664,char,GOLD,s1_inter_s2_direct,,0.268,113.0,149.0,9b9fce531982,ok,train,yen2|page_0104|c6,"[673, 1496, 783, 1617]",,False,False,False,False,False,False,True,False,False,True,1.3185840707964602,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,1c2a279961e05b72,54
2165,gold/yen11_page_0162_c02_042.png,yen11,page_0162,2,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.234,90.0,137.0,147bdbedec84,ok,train,yen11|page_0162|c2,"[1481, 2277, 1589, 2388]",,False,False,True,True,False,False,True,False,False,True,1.522222222222222,False,False,False,0.9,dup_defect,cross-col(F1),24.956989247311828,7e68a8feb2a99fb5,55
33879,gold/yen4_page_0062_c07_135.png,yen4,page_0062,7,安,ăn,安,U+5B89,char,GOLD,s1_inter_s2_direct,,0.17,79.0,90.0,6cf0f57be374,ok,train,yen4|page_0062|c7,"[370, 495, 437, 569]",,False,False,False,False,False,False,True,False,False,True,1.139240506329114,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,94bf771186c3414b,56
62415,silver/yen2_page_0250_c09_156.png,yen2,page_0250,9,荅,các,合,U+5408,char,SILVER,s2_inter_s3_corrected,0.755,0.176,140.0,171.0,57d7d14e5d7d,ok,train,yen2|page_0250|c9,"[267, 990, 385, 1129]",0.755,True,False,False,False,False,False,False,False,False,False,1.2214285714285715,False,False,False,0.0,other,clean,75.11320754716981,019498f61049ee8d,57
64878,silver/yen4_page_0212_c08_150.png,yen4,page_0212,8,樞,Giu,樞,U+6A1E,char,SILVER,s1_inter_s3_out_of_dict,0.923,0.134,76.0,111.0,c79105406bc3,ok,train,yen4|page_0212|c8,"[285, 757, 361, 848]",0.923,True,False,False,False,False,False,False,False,False,False,1.4605263157894737,False,False,False,0.0,other,clean,75.11320754716981,e3f5644773d1d86c,58
5356,syllable/yen2_page_0164_c02_014.png,yen2,page_0164,2,罡,là,,,syllable,SYLLABLE,nghia_consensus,0.147,0.223,122.0,159.0,b2a46ef50cae,ok,train,yen2|page_0164|c2,"[1304, 1002, 1413, 1136]",0.147,True,False,False,False,False,False,False,True,True,False,1.3032786885245902,False,False,False,0.6,s3_low,s3=0.15<τ,37.47752808988764,a2f77d078448e5bd,59
28392,gold/yen2_page_0266_c04_062.png,yen2,page_0266,4,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.161,117.0,166.0,72888b195096,ok,train,yen2|page_0266|c4,"[1003, 989, 1107, 1123]",,False,False,False,False,False,False,True,False,False,True,1.4188034188034189,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,d44acd585b835298,60
11749,gold/yen2_page_0112_c05_085.png,yen2,page_0112,5,兵,cùng,其,U+5176,char,GOLD,s1_inter_s2_similar,0.932,0.21,136.0,140.0,ebae3f77cdab,ok,train,yen2|page_0112|c5,"[834, 747, 944, 861]",0.932,True,False,False,False,True,False,False,False,False,False,1.0294117647058822,False,False,False,0.3,similar_bridge,similar-bridge,37.63291139240506,98b125b3a55bd82f,61
45389,gold/yen4_page_0300_c03_046.png,yen4,page_0300,3,朗,láng,朗,U+6717,char,GOLD,s1_inter_s2_direct,,0.183,74.0,96.0,09ba7874cc28,ok,test,yen4|page_0300|c3,"[750, 448, 822, 526]",,False,False,False,False,False,False,True,False,False,True,1.2972972972972974,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,753f632e75a808ff,62
19955,gold/yen2_page_0082_c02_039.png,yen2,page_0082,2,法,phép,法,U+6CD5,char,GOLD,s1_inter_s2_direct,,0.245,93.0,139.0,42a120a7a6b7,ok,val,yen2|page_0082|c2,"[1274, 2144, 1378, 2257]",,False,False,False,False,False,False,True,False,False,True,1.4946236559139785,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,f7eaa4842f90739a,63
32545,gold/yen4_page_0036_c05_100.png,yen4,page_0036,5,罢,bảy,罢,U+7F62,char,GOLD,s1_inter_s2_direct,,0.183,71.0,97.0,d604a1f02741,ok,train,yen4|page_0036|c5,"[587, 1204, 659, 1283]",,False,False,False,False,False,False,True,False,False,True,1.3661971830985915,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),75.1512027491409,e2a70127d5352078,64
2572,silver/yen2_page_0156_c05_091.png,yen2,page_0156,5,𠇭,mình,命,U+547D,char,SILVER,s3_head_bank_consensus,0.341,0.199,121.0,147.0,e09ed83ad620,ok,train,yen2|page_0156|c5,"[808, 1819, 919, 1938]",0.341,True,False,False,False,False,True,False,True,True,False,1.2148760330578512,False,False,False,0.76,silver_headbank,"silver-headbank,s3=0.34<τ",38.05128205128205,b640b438aa0d1718,65
67933,silver/yen11_page_0280_c02_025.png,yen11,page_0280,2,授,gánh,挭,U+632D,char,SILVER,s2_inter_s3_corrected,0.703,0.172,88.0,141.0,5690124b4d1e,ok,train,yen11|page_0280|c2,"[1364, 715, 1460, 830]",0.703,True,False,False,False,False,False,False,False,False,False,1.6022727272727273,False,False,False,0.0,other,clean,75.11320754716981,323e4c4d0ab23d7f,66
