source_row,image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox,s3_val,s3_present,dup_bbox,cross_col,dup_defect,similar_bridge,head_bank,gold_direct,s3_low,s3_verylow,s3_missing,aspect,aspect_out,ink_out,quality_flag,suspicion,stratum,risk_reason,design_weight,item_id,audit_order
15101,gold/yen11_page_0232_c08_162.png,yen11,page_0232,8,午,ngủ,午,U+5348,char,GOLD,s1_inter_s2_direct,,0.186,80.0,145.0,daf60a085824,tall,test,yen11|page_0232|c8,"[424, 1538, 526, 1655]",,False,False,False,False,False,False,True,False,False,True,1.8125,True,False,True,0.2799999999999999,quality_flag,aspect=1.81,80.46808510638297,a7ffc936e30f1289,18
1630,gold/yen4_page_0272_c01_017.png,yen4,page_0272,1,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.143,90.0,105.0,4ae684c2bb12,ok,train,yen4|page_0272|c1,"[893, 1315, 967, 1400]",,False,False,True,True,False,False,True,False,False,True,1.1666666666666667,False,False,False,0.9,dup_defect,cross-col(F1),80.46808510638297,a43163173e912b28,19
62776,silver/yen2_page_0302_c08_142.png,yen2,page_0302,8,因,có,固,U+56FA,char,SILVER,s2_inter_s3_corrected,0.981,0.2,129.0,168.0,0b792b4ea67e,ok,train,yen2|page_0302|c8,"[381, 1350, 498, 1486]",0.981,True,False,False,False,False,False,False,False,False,False,1.302325581395349,False,False,False,0.0,other,clean,80.46808510638297,f92d3fdebdadedeb,20
22530,gold/yen2_page_0132_c05_090.png,yen2,page_0132,5,卒,tốt,卒,U+5352,char,GOLD,s1_inter_s2_direct,,0.165,127.0,138.0,d41066e2d51d,ok,train,yen2|page_0132|c5,"[790, 1019, 893, 1131]",,False,False,False,False,False,False,True,False,False,True,1.0866141732283463,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,99417aca32fd183b,21
50495,gold/yen11_page_0108_c07_145.png,yen11,page_0108,7,碎,tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.187,99.0,145.0,871138f29ffe,ok,train,yen11|page_0108|c7,"[553, 2015, 657, 2132]",,False,False,False,False,False,False,True,False,False,True,1.4646464646464648,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,4e7bb226e85ea644,22
24936,gold/yen2_page_0186_c03_038.png,yen2,page_0186,3,歇,hết,歇,U+6B47,char,GOLD,s1_inter_s2_direct,,0.217,132.0,146.0,5e8b958c9276,ok,train,yen2|page_0186|c3,"[1087, 505, 1195, 629]",,False,False,False,False,False,False,True,False,False,True,1.106060606060606,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,1f9a04d0c6422db0,23
16097,silver/yen2_page_0264_c08_140.png,yen2,page_0264,8,在,chăng,庄,U+5E84,char,SILVER,s2_inter_s3_corrected,0.833,0.19,77.0,167.0,ad3bab7a2d63,tall,train,yen2|page_0264|c8,"[354, 785, 462, 920]",0.833,True,False,False,False,False,False,False,False,False,False,2.168831168831169,True,False,True,0.1999999999999999,quality_flag,aspect=2.17,80.46808510638297,462f022a4fd5edc0,24
25690,gold/yen2_page_0204_c01_008.png,yen2,page_0204,1,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.269,117.0,168.0,43c9761479af,ok,train,yen2|page_0204|c1,"[1437, 1395, 1550, 1531]",,False,False,False,False,False,False,True,False,False,True,1.435897435897436,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,c5bd6014e8e24edd,25
22685,gold/yen2_page_0134_c09_183.png,yen2,page_0134,9,昆,con,昆,U+6606,char,GOLD,s1_inter_s2_direct,,0.2,104.0,148.0,82aaeda67936,ok,train,yen2|page_0134|c9,"[231, 1713, 334, 1833]",,False,False,False,False,False,False,True,False,False,True,1.4230769230769231,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,4faf128205368ea1,26
61880,silver/yen2_page_0190_c06_105.png,yen2,page_0190,6,通,giục,逐,U+9010,char,SILVER,s2_inter_s3_corrected,0.893,0.238,141.0,148.0,faa8fee26af4,ok,train,yen2|page_0190|c6,"[670, 1856, 785, 1986]",0.893,True,False,False,False,False,False,False,False,False,False,1.049645390070922,False,False,False,0.0,other,clean,80.46808510638297,4afa9092b6c9c6e7,27
332,syllable/yen11_page_0210_c07_117.png,yen11,page_0210,7,節,sang,,,syllable,SYLLABLE,nghia_consensus,0.026,0.169,112.0,113.0,8a01f090956d,ok,train,yen11|page_0210|c7,"[774, 1540, 883, 1654]",0.026,True,False,True,True,False,False,False,True,True,False,1.0089285714285714,False,False,False,0.96,dup_defect,"cross-col(F1),s3=0.03<τ",80.46808510638297,2e415f101096d707,28
23099,gold/yen2_page_0146_c02_034.png,yen2,page_0146,2,盈,riêng,盈,U+76C8,char,GOLD,s1_inter_s2_direct,,0.248,113.0,155.0,848083e4f876,ok,train,yen2|page_0146|c2,"[1306, 1718, 1413, 1843]",,False,False,False,False,False,False,True,False,False,True,1.3716814159292037,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,4c0446dda650057b,29
358,silver/yen2_page_0218_c04_066.png,yen2,page_0218,4,用,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.521,0.298,105.0,149.0,13055a9571a3,ok,test,yen2|page_0218|c4,"[990, 1408, 1096, 1529]",0.521,True,False,True,True,False,False,False,True,False,False,1.4190476190476191,False,False,False,0.935,dup_defect,"cross-col(F1),s3=0.52<τ",80.46808510638297,0d140c03aec58b1f,30
10714,syllable/yen4_page_0264_c08_162.png,yen4,page_0264,8,廪,lăm,,,syllable,SYLLABLE,nghia_consensus,0.505,0.106,78.0,101.0,ead8a9d348cf,ok,train,yen4|page_0264|c8,"[275, 840, 346, 923]",0.505,True,False,False,False,False,False,False,True,False,False,1.294871794871795,False,False,False,0.35,s3_low,s3=0.51<τ,80.46808510638297,749952244e585e5a,31
49893,gold/yen11_page_0098_c02_026.png,yen11,page_0098,2,固,có,固,U+56FA,char,GOLD,s1_inter_s2_direct,,0.204,89.0,146.0,5926dca96eba,ok,train,yen11|page_0098|c2,"[1331, 1026, 1439, 1144]",,False,False,False,False,False,False,True,False,False,True,1.6404494382022472,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,e57915e3140149f3,32
39439,gold/yen4_page_0176_c08_163.png,yen4,page_0176,8,持,nghỉ,持,U+6301,char,GOLD,s1_inter_s2_direct,,0.12,59.0,86.0,7ff9dba2153c,ok,train,yen4|page_0176|c8,"[275, 299, 345, 378]",,False,False,False,False,False,False,True,False,False,True,1.4576271186440677,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,7d67d1f321854327,33
65200,silver/yen4_page_0244_c04_068.png,yen4,page_0244,4,越,sáu,老,U+8001,char,SILVER,s2_inter_s3_corrected,0.824,0.177,79.0,84.0,d77c85495552,ok,train,yen4|page_0244|c4,"[670, 295, 741, 373]",0.824,True,False,False,False,False,False,False,False,False,False,1.0632911392405062,False,False,False,0.0,other,clean,80.46808510638297,979e8fd6b271ba25,34
42945,gold/yen4_page_0252_c05_098.png,yen4,page_0252,5,翁,ông,翁,U+7FC1,char,GOLD,s1_inter_s2_direct,,0.153,68.0,87.0,5f1b40045064,ok,train,yen4|page_0252|c5,"[568, 588, 635, 661]",,False,False,False,False,False,False,True,False,False,True,1.2794117647058822,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,e388e1dffb4dca9f,35
7839,syllable/yen11_page_0116_c01_015.png,yen11,page_0116,1,人,ấy,,,syllable,SYLLABLE,nghia_consensus,0.106,0.126,96.0,140.0,48a04fee0a3c,ok,train,yen11|page_0116|c1,"[1514, 1831, 1618, 1945]",0.106,True,False,False,False,False,False,False,True,True,False,1.4583333333333333,False,False,False,0.6,s3_low,s3=0.11<τ,80.46808510638297,6d2df2b4a2b5a195,36
10226,silver/yen4_page_0042_c02_023.png,yen4,page_0042,2,商,lời,例,U+4F8B,char,SILVER,s2_inter_s3_corrected,0.596,0.148,67.0,97.0,ed4e27ce4f7c,ok,train,yen4|page_0042|c2,"[859, 324, 928, 403]",0.596,True,False,False,False,False,False,False,True,False,False,1.4477611940298507,False,False,False,0.35,s3_low,s3=0.60<τ,80.46808510638297,d065f73272a36eaa,37
62077,silver/yen2_page_0210_c01_007.png,yen2,page_0210,1,妄,An,安,U+5B89,char,SILVER,s2_inter_s3_corrected,0.901,0.205,110.0,166.0,c0d4d1e59567,ok,train,yen2|page_0210|c1,"[1457, 1262, 1559, 1396]",0.901,True,False,False,False,False,False,False,False,False,False,1.509090909090909,False,False,False,0.0,other,clean,80.46808510638297,b983cd31d995fb14,38
11513,gold/yen2_page_0048_c03_045.png,yen2,page_0048,3,建,trên,連,U+9023,char,GOLD,s1_inter_s2_similar,0.955,0.257,128.0,129.0,ade7aeab20df,ok,train,yen2|page_0048|c3,"[1114, 2148, 1223, 2253]",0.955,True,False,False,False,True,False,False,False,False,False,1.0078125,False,False,False,0.3,similar_bridge,similar-bridge,80.46808510638297,49759f00eef8b5aa,39
54305,gold/yen11_page_0184_c01_008.png,yen11,page_0184,1,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.115,108.0,148.0,eefec1c41b15,ok,train,yen11|page_0184|c1,"[1475, 1169, 1580, 1289]",,False,False,False,False,False,False,True,False,False,True,1.3703703703703705,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,2b16206fb820c135,40
49530,gold/yen11_page_0090_c05_103.png,yen11,page_0090,5,烝,chưng,烝,U+70DD,char,GOLD,s1_inter_s2_direct,,0.143,94.0,136.0,95935083fe0e,ok,val,yen11|page_0090|c5,"[839, 1491, 943, 1601]",,False,False,False,False,False,False,True,False,False,True,1.446808510638298,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,dd21a3ffbd85c4b6,41
6197,syllable/yen4_page_0032_c09_162.png,yen4,page_0032,9,貯,gần,,,syllable,SYLLABLE,nghia_consensus,0.132,0.133,64.0,109.0,9200774c6c7d,ok,train,yen4|page_0032|c9,"[159, 541, 237, 630]",0.132,True,False,False,False,False,False,False,True,True,False,1.703125,False,False,False,0.6,s3_low,s3=0.13<τ,80.46808510638297,28576a7600e22954,42
37599,gold/yen4_page_0140_c09_174.png,yen4,page_0140,9,女,nữa,女,U+5973,char,GOLD,s1_inter_s2_direct,,0.117,62.0,68.0,2d6a031f8d07,ok,train,yen4|page_0140|c9,"[175, 233, 243, 303]",,False,False,False,False,False,False,True,False,False,True,1.096774193548387,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,9dc6784a9e11fc22,43
59314,gold/yen11_page_0284_c06_080.png,yen11,page_0284,6,几,kẻ,几,U+51E0,char,GOLD,s1_inter_s2_direct,,0.122,110.0,146.0,1b0920dfac96,ok,test,yen11|page_0284|c6,"[737, 976, 845, 1094]",,False,False,False,False,False,False,True,False,False,True,1.3272727272727274,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,ba9d06eacd68d2ce,44
8605,syllable/yen11_page_0250_c05_092.png,yen11,page_0250,5,万,Đức,,,syllable,SYLLABLE,nghia_consensus,0.141,0.227,61.0,97.0,d4700000d821,ok,train,yen11|page_0250|c5,"[887, 434, 984, 527]",0.141,True,False,False,False,False,False,False,True,True,False,1.5901639344262295,False,False,False,0.6,s3_low,s3=0.14<τ,80.46808510638297,eedaa9dee1ff0b9e,45
21455,gold/yen2_page_0112_c05_093.png,yen2,page_0112,5,欺,Khi,欺,U+6B3A,char,GOLD,s1_inter_s2_direct,,0.253,125.0,138.0,2e351bc3143a,ok,train,yen2|page_0112|c5,"[835, 1483, 941, 1595]",,False,False,False,False,False,False,True,False,False,True,1.104,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,1107ac408d9ecb6e,46
2509,silver/yen2_page_0096_c02_026.png,yen2,page_0096,2,奡,trăm,林,U+6797,char,SILVER,s3_head_bank_consensus,0.097,0.225,125.0,137.0,26a99b19d4e2,ok,train,yen2|page_0096|c2,"[1285, 751, 1390, 862]",0.097,True,False,False,False,False,True,False,True,True,False,1.096,False,False,False,0.76,silver_headbank,"silver-headbank,s3=0.10<τ",80.46808510638297,54a34a27a24f1a8f,47
13028,gold/yen4_page_0224_c06_116.png,yen4,page_0224,6,運,liền,蓮,U+84EE,char,GOLD,s1_inter_s2_similar,0.916,0.193,69.0,99.0,b329a5a6bf53,ok,train,yen4|page_0224|c6,"[484, 968, 556, 1049]",0.916,True,False,False,False,True,False,False,False,False,False,1.434782608695652,False,False,False,0.3,similar_bridge,similar-bridge,80.46808510638297,c1bc055eb9f84d85,48
40272,gold/yen4_page_0198_c08_129.png,yen4,page_0198,8,罰,phạt,罰,U+7F70,char,GOLD,s1_inter_s2_direct,,0.17,83.0,95.0,f76ff04adc8e,ok,train,yen4|page_0198|c8,"[279, 357, 352, 434]",,False,False,False,False,False,False,True,False,False,True,1.144578313253012,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,8f4d90dd7782b121,49
8697,syllable/yen11_page_0266_c03_057.png,yen11,page_0266,3,衣,I,,,syllable,SYLLABLE,nghia_consensus,0.074,0.192,87.0,131.0,3d7af1171440,ok,train,yen11|page_0266|c3,"[1169, 1790, 1265, 1897]",0.074,True,False,False,False,False,False,False,True,True,False,1.5057471264367817,False,False,False,0.6,s3_low,s3=0.07<τ,80.46808510638297,aab732239e4c8db9,50
8916,gold/yen2_page_0192_c01_007.png,yen2,page_0192,1,君,đã,吏,U+540F,char,GOLD,s1_inter_s2_similar,0.554,0.149,124.0,163.0,14f376447088,ok,train,yen2|page_0192|c1,"[1409, 1246, 1511, 1379]",0.554,True,False,False,False,True,False,False,True,False,False,1.314516129032258,False,False,False,0.5,similar_bridge_lowcos,"similar-bridge,s3=0.55<τ",80.46808510638297,dd8e7b441f1261b8,51
2808,silver/yen4_page_0034_c02_019.png,yen4,page_0034,2,裔,Trời,𡗶,U+215F6,char,SILVER,s3_head_bank_consensus,0.145,0.156,66.0,70.0,a4e9f32b43c1,ok,train,yen4|page_0034|c2,"[838, 281, 907, 352]",0.145,True,False,False,False,False,True,False,True,True,False,1.0606060606060606,False,False,False,0.76,silver_headbank,"silver-headbank,s3=0.14<τ",80.46808510638297,b4744d3d0eeff789,52
54605,gold/yen11_page_0188_c09_188.png,yen11,page_0188,9,佇,giữ,佇,U+4F47,char,GOLD,s1_inter_s2_direct,,0.183,90.0,135.0,e187fcf72041,ok,train,yen11|page_0188|c9,"[285, 1974, 384, 2084]",,False,False,False,False,False,False,True,False,False,True,1.5,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,37a587b116ea02ef,53
24245,gold/yen2_page_0170_c03_052.png,yen2,page_0170,3,折,giết,折,U+6298,char,GOLD,s1_inter_s2_direct,,0.227,125.0,167.0,833b89fab496,ok,train,yen2|page_0170|c3,"[1138, 2092, 1249, 2227]",,False,False,False,False,False,False,True,False,False,True,1.336,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,08a570da4f0a80dc,54
45309,gold/yen4_page_0298_c06_112.png,yen4,page_0298,6,補,bỏ,補,U+88DC,char,GOLD,s1_inter_s2_direct,,0.204,74.0,94.0,b4dd6d12cb3f,ok,train,yen4|page_0298|c6,"[475, 902, 543, 985]",,False,False,False,False,False,False,True,False,False,True,1.2702702702702702,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,ff255a4c9f262318,55
25687,gold/yen2_page_0204_c01_001.png,yen2,page_0204,1,体,thấy,体,U+4F53,char,GOLD,s1_inter_s2_direct,,0.207,136.0,168.0,deae3eefa990,ok,train,yen2|page_0204|c1,"[1440, 606, 1551, 742]",,False,False,False,False,False,False,True,False,False,True,1.2352941176470589,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,2c5f8b80a3a81e90,56
5778,syllable/yen2_page_0252_c09_137.png,yen2,page_0252,9,海,hỏi,,,syllable,SYLLABLE,nghia_consensus,0.25,0.194,135.0,179.0,e843109225be,ok,train,yen2|page_0252|c9,"[221, 945, 344, 1090]",0.25,True,False,False,False,False,False,False,True,True,False,1.325925925925926,False,False,False,0.6,s3_low,s3=0.25<τ,80.46808510638297,1797d7a0607b82c0,57
16907,gold/yen2_page_0020_c09_183.png,yen2,page_0020,9,重,chuộng,重,U+91CD,char,GOLD,s1_inter_s2_direct,,0.163,81.0,145.0,7e1bba5e0d3e,ok,train,yen2|page_0020|c9,"[199, 2217, 299, 2334]",,False,False,False,False,False,False,True,False,False,True,1.7901234567901234,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,0312196c1a9f5ab5,58
56665,gold/yen11_page_0232_c02_034.png,yen11,page_0232,2,召,chịu,召,U+53EC,char,GOLD,s1_inter_s2_direct,,0.146,97.0,139.0,73f3c434f90e,ok,val,yen11|page_0232|c2,"[1352, 1588, 1455, 1712]",,False,False,False,False,False,False,True,False,False,True,1.4329896907216495,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,f8de84f54ef6b935,59
7957,syllable/yen11_page_0134_c05_101.png,yen11,page_0134,5,妃,bà,,,syllable,SYLLABLE,nghia_consensus,0.454,0.269,115.0,133.0,a2d9b9a3e863,ok,train,yen11|page_0134|c5,"[872, 1150, 979, 1261]",0.454,True,False,False,False,False,False,False,True,True,False,1.1565217391304348,False,False,False,0.6,s3_low,s3=0.45<τ,80.46808510638297,d7eb9683e80f7e37,60
21670,gold/yen2_page_0116_c05_089.png,yen2,page_0116,5,道,đạo,道,U+9053,char,GOLD,s1_inter_s2_direct,,0.199,137.0,156.0,a3c92527a2c3,ok,train,yen2|page_0116|c5,"[831, 1779, 942, 1905]",,False,False,False,False,False,False,True,False,False,True,1.1386861313868613,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,5be7394244498823,61
7132,gold/yen4_page_0262_c09_149.png,yen4,page_0262,9,冶,HAI,咍,U+548D,char,GOLD,s1_inter_s2_similar,0.608,0.183,57.0,105.0,a5e17768d834,tall,train,yen4|page_0262|c9,"[172, 253, 248, 338]",0.608,True,False,False,False,True,False,False,True,False,False,1.8421052631578947,True,False,True,0.6,similar_bridge_lowcos,"similar-bridge,s3=0.61<τ,aspect=1.84",80.46808510638297,277592e02d27d7dd,62
45620,gold/yen4_page_0304_c07_145.png,yen4,page_0304,7,之,chi,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.117,68.0,95.0,1d5f0ca0567a,ok,train,yen4|page_0304|c7,"[391, 899, 462, 976]",,False,False,False,False,False,False,True,False,False,True,1.3970588235294117,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,8e732c4967e8d1e8,63
53733,gold/yen11_page_0174_c02_026.png,yen11,page_0174,2,勧,khuyên,勧,U+52E7,char,GOLD,s1_inter_s2_direct,,0.232,80.0,129.0,6f08b98ae739,ok,train,yen11|page_0174|c2,"[1319, 925, 1420, 1030]",,False,False,False,False,False,False,True,False,False,True,1.6125,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,99d2479c7836ef31,64
31194,gold/yen2_page_0328_c01_000.png,yen2,page_0328,1,持,được,持,U+6301,char,GOLD,s1_inter_s2_direct,,0.182,144.0,132.0,0cf1cf4faded,ok,train,yen2|page_0328|c1,"[1469, 438, 1592, 559]",,False,False,False,False,False,False,True,False,False,True,0.9166666666666666,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,c776237ccd323a94,65
30903,gold/yen2_page_0322_c02_033.png,yen2,page_0322,2,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.145,131.0,155.0,81c616ac42b0,ok,train,yen2|page_0322|c2,"[1288, 1867, 1399, 1994]",,False,False,False,False,False,False,True,False,False,True,1.183206106870229,False,False,False,0.0999999999999999,gold_direct,gold-direct(no-s3),80.46808510638297,83808553184e9362,66
