image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox
gold/yen2_page_0012_c04_039.png,yen2,page_0012,4,婆,Bà,婆,U+5A46,char,GOLD,s1_inter_s2_direct,,0.234,152,142,2134340a7196,ok,train,yen2|page_0012|c4,"[960, 553, 1084, 669]"
,yen2,page_0012,4,瑪,Ma,,,,REVIEW,below_visual_threshold,0.268,,,,,,train,yen2|page_0012|c4,"[960, 650, 1084, 765]"
,yen2,page_0012,4,傾,ri,,,,REVIEW,below_visual_threshold,0.151,,,,,,train,yen2|page_0012|c4,"[960, 746, 1084, 862]"
gold/yen2_page_0012_c04_042.png,yen2,page_0012,4,亜,a,亜,U+4E9C,char,GOLD,s1_inter_s2_direct,,0.219,152,141,ff47b760db15,ok,train,yen2|page_0012|c4,"[960, 843, 1084, 958]"
gold/yen2_page_0012_c04_043.png,yen2,page_0012,4,羣,còn,羣,U+7FA3,char,GOLD,s1_inter_s2_direct,,0.238,151,142,8d6cf968d893,ok,train,yen2|page_0012|c4,"[960, 939, 1084, 1055]"
gold/yen2_page_0012_c04_044.png,yen2,page_0012,4,於,ở,於,U+65BC,char,GOLD,s1_inter_s2_direct,,0.231,150,141,90659fb62db1,ok,train,yen2|page_0012|c4,"[960, 1036, 1084, 1151]"
gold/yen2_page_0012_c04_045.png,yen2,page_0012,4,世,thế,世,U+4E16,char,GOLD,s1_inter_s2_direct,,0.232,152,142,49f2d07bce3b,ok,train,yen2|page_0012|c4,"[960, 1132, 1084, 1248]"
gold/yen2_page_0012_c04_046.png,yen2,page_0012,4,間,gian,間,U+9593,char,GOLD,s1_inter_s2_direct,,0.235,130,142,d49d315f90cc,ok,train,yen2|page_0012|c4,"[960, 1228, 1084, 1344]"
gold/yen2_page_0012_c04_047.png,yen2,page_0012,4,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.23,136,141,41cee3fe7f97,ok,train,yen2|page_0012|c4,"[960, 1325, 1084, 1440]"
gold/yen2_page_0012_c04_048.png,yen2,page_0012,4,年,nên,年,U+5E74,char,GOLD,s1_inter_s2_direct,,0.204,148,142,46223c1ee127,ok,train,yen2|page_0012|c4,"[960, 1421, 1084, 1537]"
gold/yen2_page_0012_c04_049.png,yen2,page_0012,4,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.191,148,141,25c46aeabdfb,ok,train,yen2|page_0012|c4,"[960, 1518, 1084, 1633]"
syllable/yen2_page_0012_c04_050.png,yen2,page_0012,4,而,làm,,,syllable,SYLLABLE,nghia_consensus,0.071,0.155,147,142,577cee2f1641,ok,train,yen2|page_0012|c4,"[960, 1614, 1084, 1730]"
gold/yen2_page_0012_c04_051.png,yen2,page_0012,4,垩,Thánh,垩,U+57A9,char,GOLD,s1_inter_s2_direct,,0.152,152,141,9505a37c34b2,ok,train,yen2|page_0012|c4,"[960, 1711, 1084, 1826]"
gold/yen2_page_0012_c04_052.png,yen2,page_0012,4,奇,cả,奇,U+5947,char,GOLD,s1_inter_s2_direct,,0.185,152,142,03ad87822ae6,ok,train,yen2|page_0012|c4,"[960, 1807, 1084, 1923]"
gold/yen2_page_0012_c04_053.png,yen2,page_0012,4,韋,và,喡,U+55A1,char,GOLD,s1_inter_s2_similar,0.578,0.194,118,142,34c09cffc509,ok,train,yen2|page_0012|c4,"[960, 1903, 1084, 2019]"
gold/yen2_page_0012_c04_054.png,yen2,page_0012,4,曰,viết,曰,U+66F0,char,GOLD,s1_inter_s2_direct,,0.156,135,141,b3388abb9f9e,ok,train,yen2|page_0012|c4,"[960, 2000, 1084, 2115]"
gold/yen2_page_0012_c04_055.png,yen2,page_0012,4,無,vô,無,U+7121,char,GOLD,s1_inter_s2_direct,,0.164,125,142,2f5d1bc483af,ok,train,yen2|page_0012|c4,"[960, 2096, 1084, 2212]"
gold/yen2_page_0012_c04_056.png,yen2,page_0012,4,城,thành,城,U+57CE,char,GOLD,s1_inter_s2_direct,,0.199,152,141,93e73e3cf2b7,ok,train,yen2|page_0012|c4,"[960, 2193, 1084, 2308]"
,yen2,page_0012,4,女,An,,,,REVIEW,below_visual_threshold,0.121,,,,,,train,yen2|page_0012|c4,"[960, 2289, 1084, 2405]"
gold/yen2_page_0012_c04_058.png,yen2,page_0012,4,卑,ti,卑,U+5351,char,GOLD,s1_inter_s2_direct,,0.21,152,130,a1d2a8b39ebb,ok,train,yen2|page_0012|c4,"[960, 2386, 1084, 2492]"
gold/yen2_page_0012_c05_059.png,yen2,page_0012,5,怎,ô,塢,U+5862,char,GOLD,s1_inter_s2_similar,0.959,0.198,135,130,b2ccd905769c,ok,train,yen2|page_0012|c5,"[805, 469, 914, 575]"
silver/yen2_page_0012_c05_060.png,yen2,page_0012,5,冥,ki,箕,U+7B95,char,SILVER,s2_inter_s3_corrected,0.539,0.206,135,142,7b56c4ddb99f,ok,train,yen2|page_0012|c5,"[805, 555, 914, 671]"
silver/yen2_page_0012_c05_061.png,yen2,page_0012,5,般,Khi,欺,U+6B3A,char,SILVER,s2_inter_s3_corrected,0.719,0.215,135,142,36a22b72e808,ok,train,yen2|page_0012|c5,"[805, 651, 914, 767]"
gold/yen2_page_0012_c05_062.png,yen2,page_0012,5,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.214,135,142,601936811dd7,ok,train,yen2|page_0012|c5,"[805, 747, 914, 863]"
gold/yen2_page_0012_c05_063.png,yen2,page_0012,5,君,vua,君,U+541B,char,GOLD,s1_inter_s2_direct,,0.19,135,142,b8c409dab6cc,ok,train,yen2|page_0012|c5,"[805, 843, 914, 959]"
gold/yen2_page_0012_c05_064.png,yen2,page_0012,5,署,nước,箸,U+7BB8,char,GOLD,s1_inter_s2_similar,0.735,0.246,100,141,06f0853eb2a2,ok,train,yen2|page_0012|c5,"[805, 1036, 914, 1151]"
syllable/yen2_page_0012_c05_065.png,yen2,page_0012,5,瑪,ma,,,syllable,SYLLABLE,nghia_consensus,0.074,0.191,134,142,58f36eef7bda,ok,train,yen2|page_0012|c5,"[805, 1132, 914, 1248]"
gold/yen2_page_0012_c05_066.png,yen2,page_0012,5,先,tên,先,U+5148,char,GOLD,s1_inter_s2_direct,,0.181,134,142,4ea5b1b519d9,ok,train,yen2|page_0012|c5,"[805, 1228, 914, 1344]"
syllable/yen2_page_0012_c05_067.png,yen2,page_0012,5,罪,là,,,syllable,SYLLABLE,nghia_consensus,0.183,0.178,116,140,01883b7e15ea,ok,train,yen2|page_0012|c5,"[805, 1324, 914, 1440]"
gold/yen2_page_0012_c05_068.png,yen2,page_0012,5,查,Tra,查,U+67E5,char,GOLD,s1_inter_s2_direct,,0.2,110,138,cd06a1bd0a04,ok,train,yen2|page_0012|c5,"[805, 1420, 914, 1536]"
gold/yen2_page_0012_c05_069.png,yen2,page_0012,5,加,gia,加,U+52A0,char,GOLD,s1_inter_s2_direct,,0.216,121,142,9b7f567b6e9e,ok,train,yen2|page_0012|c5,"[805, 1516, 914, 1632]"
gold/yen2_page_0012_c05_070.png,yen2,page_0012,5,奴,nô,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.221,124,142,79a6a67f7d9b,ok,train,yen2|page_0012|c5,"[805, 1612, 914, 1728]"
,yen2,page_0012,5,麽,đi,,,,REVIEW,below_visual_threshold,0.092,,,,,,train,yen2|page_0012|c5,"[805, 1709, 914, 1824]"
gold/yen2_page_0012_c05_072.png,yen2,page_0012,5,打,đánh,打,U+6253,char,GOLD,s1_inter_s2_direct,,0.197,129,142,c1737e61688b,ok,train,yen2|page_0012|c5,"[805, 1805, 914, 1921]"
gold/yen2_page_0012_c05_073.png,yen2,page_0012,5,特,được,特,U+7279,char,GOLD,s1_inter_s2_direct,,0.207,109,142,9f6950210ca9,ok,train,yen2|page_0012|c5,"[805, 1901, 914, 2017]"
gold/yen2_page_0012_c05_074.png,yen2,page_0012,5,賊,giặc,賊,U+8CCA,char,GOLD,s1_inter_s2_direct,,0.281,115,142,e550a9cfa6d2,ok,train,yen2|page_0012|c5,"[805, 1997, 914, 2113]"
gold/yen2_page_0012_c05_075.png,yen2,page_0012,5,渃,nước,渃,U+6E03,char,GOLD,s1_inter_s2_direct,,0.264,115,142,df9bee78a8b0,ok,train,yen2|page_0012|c5,"[805, 2093, 914, 2209]"
gold/yen2_page_0012_c05_076.png,yen2,page_0012,5,批,Phê,批,U+6279,char,GOLD,s1_inter_s2_direct,,0.2,112,142,8fbd80c4013a,ok,train,yen2|page_0012|c5,"[805, 2189, 914, 2305]"
gold/yen2_page_0012_c05_077.png,yen2,page_0012,5,吹,xi,吹,U+5439,char,GOLD,s1_inter_s2_direct,,0.173,135,142,6c5ae86a8be7,ok,train,yen2|page_0012|c5,"[805, 2285, 914, 2401]"
,yen2,page_0012,5,何,aé,,,,REVIEW,below_visual_threshold,0.296,,,,,,train,yen2|page_0012|c5,"[805, 2382, 914, 2488]"
gold/yen2_page_0012_c06_079.png,yen2,page_0012,6,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.222,129,136,a69e393201d8,ok,train,yen2|page_0012|c6,"[658, 474, 763, 584]"
gold/yen2_page_0012_c06_080.png,yen2,page_0012,6,術,về,𧗱,U+275F1,char,GOLD,s1_inter_s2_similar,0.981,0.205,127,149,73a7c4dacf7b,ok,train,yen2|page_0012|c6,"[658, 564, 763, 685]"
gold/yen2_page_0012_c06_081.png,yen2,page_0012,6,寺,thì,寺,U+5BFA,char,GOLD,s1_inter_s2_direct,,0.198,127,148,8d19908b1332,ok,train,yen2|page_0012|c6,"[658, 665, 763, 786]"
,yen2,page_0012,6,用,vua,,,,REVIEW,below_visual_threshold,0.405,,,,,,train,yen2|page_0012|c6,"[658, 766, 763, 886]"
gold/yen2_page_0012_c06_083.png,yen2,page_0012,6,戈,qua,戈,U+6208,char,GOLD,s1_inter_s2_direct,,0.171,121,149,a4980e84532d,ok,train,yen2|page_0012|c6,"[658, 866, 763, 987]"
gold/yen2_page_0012_c06_084.png,yen2,page_0012,6,成,thành,成,U+6210,char,GOLD,s1_inter_s2_direct,,0.193,115,149,6ef4389e1281,ok,train,yen2|page_0012|c6,"[658, 967, 763, 1088]"
silver/yen2_page_0012_c06_085.png,yen2,page_0012,6,女,An,安,U+5B89,char,SILVER,s2_inter_s3_corrected,0.957,0.184,122,148,1c81eaba043b,ok,train,yen2|page_0012|c6,"[658, 1068, 763, 1188]"
gold/yen2_page_0012_c06_086.png,yen2,page_0012,6,𤰞,ti,𤰞,U+24C1E,char,GOLD,s1_inter_s2_direct,,0.145,129,142,a97e3353af76,ok,train,yen2|page_0012|c6,"[658, 1168, 763, 1289]"
gold/yen2_page_0012_c06_087.png,yen2,page_0012,6,烏,ô,烏,U+70CF,char,GOLD,s1_inter_s2_direct,,0.157,118,149,686a4496bcd0,ok,train,yen2|page_0012|c6,"[658, 1269, 763, 1390]"
silver/yen2_page_0012_c06_088.png,yen2,page_0012,6,冥,ki,其,U+5176,char,SILVER,s2_inter_s3_corrected,0.915,0.141,129,149,ef7bfba6ac73,ok,train,yen2|page_0012|c6,"[658, 1370, 763, 1491]"
gold/yen2_page_0012_c06_089.png,yen2,page_0012,6,連,liên,連,U+9023,char,GOLD,s1_inter_s2_direct,,0.165,126,148,384aea5b18c0,ok,train,yen2|page_0012|c6,"[658, 1471, 763, 1591]"
,yen2,page_0012,6,師,đòi,,,,REVIEW,below_visual_threshold,0.131,,,,,,train,yen2|page_0012|c6,"[658, 1571, 763, 1692]"
gold/yen2_page_0012_c06_091.png,yen2,page_0012,6,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.148,105,149,436b39e304a8,ok,train,yen2|page_0012|c6,"[658, 1672, 763, 1793]"
gold/yen2_page_0012_c06_092.png,yen2,page_0012,6,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.2,103,148,13af43095fe3,ok,train,yen2|page_0012|c6,"[658, 1773, 763, 1893]"
,yen2,page_0012,6,噪,quở,,,,REVIEW,below_visual_threshold,0.1,,,,,,train,yen2|page_0012|c6,"[658, 1873, 763, 1994]"
gold/yen2_page_0012_c06_094.png,yen2,page_0012,6,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.167,121,148,c054b019281e,ok,train,yen2|page_0012|c6,"[658, 1974, 763, 2095]"
gold/yen2_page_0012_c06_095.png,yen2,page_0012,6,眉,Mày,眉,U+7709,char,GOLD,s1_inter_s2_direct,,0.166,120,148,0dd31fc859b4,ok,train,yen2|page_0012|c6,"[658, 2075, 763, 2195]"
gold/yen2_page_0012_c06_096.png,yen2,page_0012,6,怖,phải,伂,U+4F02,char,GOLD,s1_inter_s2_similar,0.9,0.204,92,149,ccdc651d7713,ok,train,yen2|page_0012|c6,"[658, 2175, 763, 2296]"
,yen2,page_0012,6,依,I,,,,REVIEW,below_visual_threshold,0.346,,,,,,train,yen2|page_0012|c6,"[658, 2276, 763, 2397]"
gold/yen2_page_0012_c06_098.png,yen2,page_0012,6,那,na,那,U+90A3,char,GOLD,s1_inter_s2_direct,,0.186,129,137,624399972d71,ok,train,yen2|page_0012|c6,"[658, 2377, 763, 2488]"
gold/yen2_page_0012_c07_099.png,yen2,page_0012,7,樞,xu,樞,U+6A1E,char,GOLD,s1_inter_s2_direct,,0.229,127,142,52e11cdbb0cc,ok,train,yen2|page_0012|c7,"[511, 479, 614, 595]"
gold/yen2_page_0012_c07_100.png,yen2,page_0012,7,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.162,124,157,6556e90aa5a1,ok,train,yen2|page_0012|c7,"[511, 574, 614, 701]"
gold/yen2_page_0012_c07_101.png,yen2,page_0012,7,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.171,120,157,2d7ca0e8be18,ok,train,yen2|page_0012|c7,"[511, 679, 614, 806]"
silver/yen2_page_0012_c07_102.png,yen2,page_0012,7,㑹,gọi,噲,U+5672,char,SILVER,s2_inter_s3_corrected,0.562,0.191,127,156,3987f89dcb97,ok,train,yen2|page_0012|c7,"[511, 785, 614, 912]"
gold/yen2_page_0012_c07_103.png,yen2,page_0012,7,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.197,106,157,4881916619f6,ok,train,yen2|page_0012|c7,"[511, 891, 614, 1018]"
,yen2,page_0012,7,銕,Dêu,,,,REVIEW,below_visual_threshold,0.02,,,,,,train,yen2|page_0012|c7,"[511, 996, 614, 1123]"
gold/yen2_page_0012_c07_105.png,yen2,page_0012,7,批,phê,批,U+6279,char,GOLD,s1_inter_s2_direct,,0.211,127,157,59de3c760a9b,ok,train,yen2|page_0012|c7,"[511, 1102, 614, 1229]"
silver/yen2_page_0012_c07_106.png,yen2,page_0012,7,𦝫,rô,嚕,U+5695,char,SILVER,s3_head_bank_consensus,0.035,0.204,121,157,4e72ffebf762,ok,train,yen2|page_0012|c7,"[511, 1208, 614, 1335]"
silver/yen2_page_0012_c07_107.png,yen2,page_0012,7,昜,dể,易,U+6613,char,SILVER,s3_head_bank_consensus,0.658,0.158,127,157,ab362745fbb4,ok,train,yen2|page_0012|c7,"[511, 1313, 614, 1440]"
silver/yen2_page_0012_c07_108.png,yen2,page_0012,7,局,vua,君,U+541B,char,SILVER,s3_head_bank_consensus,0.161,0.182,127,157,17662c757560,ok,train,yen2|page_0012|c7,"[511, 1419, 614, 1546]"
gold/yen2_page_0012_c07_109.png,yen2,page_0012,7,庒,chăng,庒,U+5E92,char,GOLD,s1_inter_s2_direct,,0.186,103,157,20b47791198e,ok,train,yen2|page_0012|c7,"[511, 1525, 614, 1652]"
silver/yen2_page_0012_c07_110.png,yen2,page_0012,7,餘,thờ,蜍,U+870D,char,SILVER,s2_inter_s3_corrected,0.793,0.18,119,157,ec9616b997ba,ok,train,yen2|page_0012|c7,"[511, 1630, 614, 1757]"
silver/yen2_page_0012_c07_111.png,yen2,page_0012,7,季,bụt,孛,U+5B5B,char,SILVER,s2_inter_s3_corrected,0.786,0.146,118,157,fba323216d8d,ok,train,yen2|page_0012|c7,"[511, 1736, 614, 1863]"
gold/yen2_page_0012_c07_112.png,yen2,page_0012,7,庄,chăng,庄,U+5E84,char,GOLD,s1_inter_s2_direct,,0.134,127,157,fb4e2d08c091,ok,train,yen2|page_0012|c7,"[511, 1842, 614, 1969]"
gold/yen2_page_0012_c07_113.png,yen2,page_0012,7,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.165,127,157,55173a9a18f7,ok,train,yen2|page_0012|c7,"[511, 1947, 614, 2074]"
silver/yen2_page_0012_c07_114.png,yen2,page_0012,7,煉,thưa,踈,U+8E08,char,SILVER,s2_inter_s3_corrected,0.867,0.171,127,157,81a7e5871384,ok,train,yen2|page_0012|c7,"[511, 2053, 614, 2180]"
gold/yen2_page_0012_c07_115.png,yen2,page_0012,7,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.155,127,157,b842f490271d,ok,train,yen2|page_0012|c7,"[511, 2159, 614, 2286]"
gold/yen2_page_0012_c07_116.png,yen2,page_0012,7,奏,Tâu,奏,U+594F,char,GOLD,s1_inter_s2_direct,,0.141,124,158,c1c5bc7f3dcf,ok,train,yen2|page_0012|c7,"[511, 2264, 614, 2392]"
silver/yen2_page_0012_c07_117.png,yen2,page_0012,7,局,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.717,0.143,127,145,c96cd66aa5fa,ok,train,yen2|page_0012|c7,"[511, 2370, 614, 2487]"
silver/yen2_page_0012_c08_118.png,yen2,page_0012,8,雄,phải,伂,U+4F02,char,SILVER,s2_inter_s3_corrected,0.618,0.194,127,124,8a7c3f148448,ok,train,yen2|page_0012|c8,"[344, 474, 447, 574]"
gold/yen2_page_0012_c08_119.png,yen2,page_0012,8,碎,Tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.172,122,136,1825d213ed93,ok,train,yen2|page_0012|c8,"[344, 556, 447, 666]"
gold/yen2_page_0012_c08_120.png,yen2,page_0012,8,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.158,126,135,5ce1556b4291,ok,train,yen2|page_0012|c8,"[344, 648, 447, 757]"
gold/yen2_page_0012_c08_121.png,yen2,page_0012,8,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.185,126,136,5114c07f2ad1,ok,train,yen2|page_0012|c8,"[344, 739, 447, 849]"
gold/yen2_page_0012_c08_122.png,yen2,page_0012,8,噲,gọi,噲,U+5672,char,GOLD,s1_inter_s2_direct,,0.172,121,136,c4a13849beed,ok,train,yen2|page_0012|c8,"[344, 831, 447, 941]"
gold/yen2_page_0012_c08_123.png,yen2,page_0012,8,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.148,114,135,a9ae9070fa12,ok,train,yen2|page_0012|c8,"[344, 923, 447, 1032]"
,yen2,page_0012,8,纊,Dêu,,,,REVIEW,below_visual_threshold,0.004,,,,,,train,yen2|page_0012|c8,"[344, 1014, 447, 1124]"
gold/yen2_page_0012_c08_125.png,yen2,page_0012,8,批,phê,批,U+6279,char,GOLD,s1_inter_s2_direct,,0.225,105,136,1b43346af25c,ok,train,yen2|page_0012|c8,"[344, 1106, 447, 1216]"
