source_row,image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox,stratum,design_weight,item_id,audit_order
54019,silver/yen4_page_0290_c04_081.png,yen4,page_0290,4,皮,một,殳,U+6BB3,char,SILVER,s2_inter_s3_corrected,0.902,0.165,69.0,80.0,22e32cd64ed1,ok,train,yen4|page_0290|c4,"[662, 1337, 730, 1411]",s2_inter_s3_corrected,15.11900826446281,8556585036c3c044,16
79552,silver/yen11_page_0270_c05_093.png,yen11,page_0270,5,忘,trời,𡗶,U+215F6,char,SILVER,s3_head_bank_consensus,0.313,0.186,112.0,137.0,af1b3969a2df,ok,train,yen11|page_0270|c5,"[861, 1047, 967, 1158]",s3_head_bank_consensus,14.485714285714286,6705ac90a436481d,17
63238,silver/yen11_page_0098_c02_025.png,yen11,page_0098,2,尽,trời,𡗶,U+215F6,char,SILVER,s2_inter_s3_corrected,0.765,0.164,105.0,149.0,c1ed99fd02a5,ok,train,yen11|page_0098|c2,"[1338, 937, 1447, 1058]",s2_inter_s3_corrected,15.11900826446281,8d1e2de0276f9cc6,18
72644,silver/yen11_page_0196_c07_129.png,yen11,page_0196,7,洋,còn,群,U+7FA4,char,SILVER,s3_head_bank_consensus,0.405,0.198,85.0,148.0,94d0152aa4c6,ok,train,yen11|page_0196|c7,"[583, 797, 687, 917]",s3_head_bank_consensus,14.485714285714286,17d5409ce463b552,19
25226,silver/yen2_page_0296_c09_145.png,yen2,page_0296,9,府,thì,寺,U+5BFA,char,SILVER,s2_inter_s3_corrected,0.946,0.105,113.0,188.0,5370428586b2,ok,val,yen2|page_0296|c9,"[264, 1090, 385, 1242]",s2_inter_s3_corrected,15.11900826446281,e9fb4369021bfb59,20
48451,silver/yen4_page_0232_c03_047.png,yen4,page_0232,3,𣣔,hết,歇,U+6B47,char,SILVER,s2_inter_s3_corrected,0.833,0.186,79.0,105.0,e5e125d17a42,ok,test,yen4|page_0232|c3,"[766, 702, 837, 787]",s2_inter_s3_corrected,15.11900826446281,5493be00ca38c833,21
36544,silver/yen4_page_0100_c04_082.png,yen4,page_0100,4,疾,ai,埃,U+57C3,char,SILVER,s2_inter_s3_corrected,0.615,0.187,77.0,95.0,c510cf2874aa,ok,train,yen4|page_0100|c4,"[654, 1451, 725, 1528]",s2_inter_s3_corrected,15.11900826446281,1eb9023116c6dca6,22
11898,silver/yen2_page_0138_c05_102.png,yen2,page_0138,5,右,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.829,0.239,125.0,127.0,5f4a62edc7e8,ok,test,yen2|page_0138|c5,"[855, 1643, 961, 1750]",s2_inter_s3_corrected,15.11900826446281,73fa17be3ee050bf,23
2122,silver/yen2_page_0034_c02_039.png,yen2,page_0034,2,辰,răng,浪,U+6D6A,char,SILVER,s2_inter_s3_corrected,0.814,0.21,100.0,148.0,3f8333a8f11c,ok,train,yen2|page_0034|c2,"[1260, 2283, 1361, 2403]",s2_inter_s3_corrected,15.11900826446281,d845c02fae21ff51,24
21860,silver/yen2_page_0258_c07_115.png,yen2,page_0258,7,架,thầy,柴,U+67F4,char,SILVER,s2_inter_s3_corrected,0.584,0.181,134.0,162.0,2496b41ed725,ok,val,yen2|page_0258|c7,"[542, 757, 658, 889]",s2_inter_s3_corrected,15.11900826446281,4e86cdecf7322e05,25
53181,silver/yen4_page_0282_c03_051.png,yen4,page_0282,3,族,ai,挨,U+6328,char,SILVER,s2_inter_s3_corrected,0.7,0.174,59.0,89.0,cfb03964609a,ok,train,yen4|page_0282|c3,"[758, 691, 830, 764]",s2_inter_s3_corrected,15.11900826446281,c6504cffc3338aa0,26
45922,silver/yen4_page_0204_c06_128.png,yen4,page_0204,6,未,cho,朱,U+6731,char,SILVER,s2_inter_s3_corrected,0.855,0.177,71.0,88.0,4ad4336864ab,ok,train,yen4|page_0204|c6,"[474, 992, 543, 1064]",s2_inter_s3_corrected,15.11900826446281,d3134d2177cce796,27
17360,silver/yen2_page_0204_c09_156.png,yen2,page_0204,9,髙,vì,為,U+70BA,char,SILVER,s2_inter_s3_corrected,0.736,0.195,100.0,160.0,704797c7727a,ok,val,yen2|page_0204|c9,"[238, 1748, 345, 1878]",s2_inter_s3_corrected,15.11900826446281,8484a68c58fc71a7,28
74860,silver/yen11_page_0220_c03_055.png,yen11,page_0220,3,癸,tế,祭,U+796D,char,SILVER,s2_inter_s3_corrected,0.65,0.121,95.0,145.0,455863e18f7d,ok,train,yen11|page_0220|c3,"[1187, 1615, 1290, 1732]",s2_inter_s3_corrected,15.11900826446281,ba7b2589a4582402,29
44254,silver/yen4_page_0186_c04_078.png,yen4,page_0186,4,室,đàng,堂,U+5802,char,SILVER,s3_head_bank_consensus,0.427,0.229,95.0,101.0,528873f3d7b3,ok,train,yen4|page_0186|c4,"[664, 871, 741, 954]",s3_head_bank_consensus,14.485714285714286,03a058dc88e76a73,30
2635,silver/yen2_page_0040_c01_005.png,yen2,page_0040,1,主,chăng,庄,U+5E84,char,SILVER,s2_inter_s3_corrected,0.962,0.168,99.0,148.0,a376ea628335,ok,train,yen2|page_0040|c1,"[1472, 972, 1564, 1092]",s2_inter_s3_corrected,15.11900826446281,7fd218eb2a307b52,31
47637,silver/yen4_page_0222_c09_175.png,yen4,page_0222,9,河,a,阿,U+963F,char,SILVER,s2_inter_s3_corrected,0.947,0.156,82.0,108.0,00a8ffebf5ac,ok,train,yen4|page_0222|c9,"[194, 875, 269, 963]",s2_inter_s3_corrected,15.11900826446281,959ec15dd04392df,32
65363,silver/yen11_page_0120_c04_079.png,yen11,page_0120,4,莒,đầy,台,U+53F0,char,SILVER,s2_inter_s3_corrected,0.527,0.168,105.0,141.0,3a601b865c66,ok,train,yen11|page_0120|c4,"[1018, 1462, 1121, 1577]",s2_inter_s3_corrected,15.11900826446281,97bc023666d8e032,33
7004,silver/yen2_page_0086_c04_079.png,yen2,page_0086,4,庐,cùng,穹,U+7A79,char,SILVER,s2_inter_s3_corrected,0.548,0.229,123.0,139.0,38dcac2db4e3,ok,val,yen2|page_0086|c4,"[1002, 1519, 1114, 1632]",s2_inter_s3_corrected,15.11900826446281,8233b19023d222f2,34
3959,silver/yen2_page_0052_c09_183.png,yen2,page_0052,9,垂,thánh,垩,U+57A9,char,SILVER,s2_inter_s3_corrected,0.981,0.232,71.0,152.0,224f6beb69c3,tall,test,yen2|page_0052|c9,"[232, 2097, 329, 2221]",s2_inter_s3_corrected,15.11900826446281,36e55fe8a36beab1,35
23631,silver/yen2_page_0278_c07_132.png,yen2,page_0278,7,樞,giu,樞,U+6A1E,char,SILVER,s1_inter_s3_out_of_dict,0.943,0.226,96.0,147.0,c576b1c5a08c,ok,train,yen2|page_0278|c7,"[524, 2006, 634, 2125]",s1_inter_s3_out_of_dict,4.7,77d3484b159d73c1,36
11440,silver/yen2_page_0134_c01_004.png,yen2,page_0134,1,君,ni,𡰱,U+21C31,char,SILVER,s2_inter_s3_corrected,0.739,0.157,125.0,142.0,27f7d98310ac,ok,train,yen2|page_0134|c1,"[1451, 869, 1556, 985]",s2_inter_s3_corrected,15.11900826446281,b5b9d19f0c3f8939,37
75187,silver/yen11_page_0222_c09_183.png,yen11,page_0222,9,媿,hồn,魂,U+9B42,char,SILVER,s3_head_bank_consensus,0.42,0.17,85.0,142.0,e1210d8331a6,ok,train,yen11|page_0222|c9,"[284, 1279, 383, 1396]",s3_head_bank_consensus,14.485714285714286,1b8c9e9b24e996d9,38
39418,silver/yen4_page_0134_c04_045.png,yen4,page_0134,4,䓁,nghĩa,义,U+4E49,char,SILVER,s2_inter_s3_corrected,0.601,0.152,74.0,96.0,f5c5fc72ace0,ok,val,yen4|page_0134|c4,"[642, 345, 718, 429]",s2_inter_s3_corrected,15.11900826446281,8322fc207be3eefb,39
30971,silver/yen4_page_0042_c02_023.png,yen4,page_0042,2,商,lời,例,U+4F8B,char,SILVER,s2_inter_s3_corrected,0.596,0.148,67.0,97.0,ed4e27ce4f7c,ok,train,yen4|page_0042|c2,"[859, 324, 928, 403]",s2_inter_s3_corrected,15.11900826446281,d065f73272a36eaa,40
58162,silver/yen11_page_0036_c08_163.png,yen11,page_0036,8,乔,trời,𡗶,U+215F6,char,SILVER,s2_inter_s3_corrected,0.839,0.177,95.0,137.0,31b8e970b8e5,ok,train,yen11|page_0036|c8,"[446, 1929, 546, 2040]",s2_inter_s3_corrected,15.11900826446281,ad2bcb9fa330f0a9,41
45919,silver/yen4_page_0204_c06_125.png,yen4,page_0204,6,𠈷,tội,罪,U+7F6A,char,SILVER,s3_head_bank_consensus,0.309,0.218,63.0,89.0,f0ce07ab71c0,ok,train,yen4|page_0204|c6,"[474, 813, 543, 886]",s3_head_bank_consensus,14.485714285714286,c426408c21f2067e,42
34210,silver/yen4_page_0076_c04_080.png,yen4,page_0076,4,辛,thầy,柴,U+67F4,char,SILVER,s2_inter_s3_corrected,0.901,0.157,79.0,95.0,4e17f54d15d4,ok,train,yen4|page_0076|c4,"[665, 1267, 737, 1344]",s2_inter_s3_corrected,15.11900826446281,31d7e7de35268aa6,43
35105,silver/yen4_page_0084_c08_179.png,yen4,page_0084,8,樂,thầy,柴,U+67F4,char,SILVER,s2_inter_s3_corrected,0.89,0.199,61.0,77.0,510bb2ef9186,ok,train,yen4|page_0084|c8,"[253, 1558, 322, 1627]",s2_inter_s3_corrected,15.11900826446281,69eed0abfc672d52,44
29607,silver/yen4_page_0026_c06_124.png,yen4,page_0026,6,牟,mà,麻,U+9EBB,char,SILVER,s2_inter_s3_corrected,0.957,0.197,74.0,88.0,5029643c6e02,ok,train,yen4|page_0026|c6,"[457, 1354, 526, 1426]",s2_inter_s3_corrected,15.11900826446281,296f5cd3d9f8820b,45
64240,silver/yen11_page_0108_c05_104.png,yen11,page_0108,5,祇,áo,袄,U+8884,char,SILVER,s2_inter_s3_corrected,0.967,0.152,130.0,149.0,849ba2ddf6c4,ok,train,yen11|page_0108|c5,"[857, 2289, 965, 2410]",s2_inter_s3_corrected,15.11900826446281,300390f4edc7c3ca,46
65242,silver/yen11_page_0118_c08_149.png,yen11,page_0118,8,尺,ni,尼,U+5C3C,char,SILVER,s2_inter_s3_corrected,0.841,0.137,101.0,149.0,4261af61a67f,ok,train,yen11|page_0118|c8,"[420, 519, 527, 640]",s2_inter_s3_corrected,15.11900826446281,4778a3b36f1e7572,47
46697,silver/yen4_page_0212_c08_150.png,yen4,page_0212,8,樞,giu,樞,U+6A1E,char,SILVER,s1_inter_s3_out_of_dict,0.911,0.132,80.0,105.0,c9ad4a582308,ok,train,yen4|page_0212|c8,"[293, 752, 370, 837]",s1_inter_s3_out_of_dict,4.7,e3f5644773d1d86c,48
71313,silver/yen11_page_0182_c06_126.png,yen11,page_0182,6,湯,nước,渃,U+6E03,char,SILVER,s2_inter_s3_corrected,0.797,0.151,110.0,124.0,6ee55782e2ae,ok,train,yen11|page_0182|c6,"[714, 2371, 816, 2482]",s2_inter_s3_corrected,15.11900826446281,c6b309b00f5ac136,49
46709,silver/yen4_page_0212_c09_162.png,yen4,page_0212,9,齒,đạo,道,U+9053,char,SILVER,s3_head_bank_consensus,0.073,0.119,42.0,95.0,35e28a1cbf5a,tall,train,yen4|page_0212|c9,"[183, 712, 239, 789]",s3_head_bank_consensus,14.485714285714286,ff6342d2fb617030,50
74122,silver/yen11_page_0212_c05_090.png,yen11,page_0212,5,委,sau,娄,U+5A04,char,SILVER,s2_inter_s3_corrected,0.763,0.207,109.0,150.0,cf059ec90ee4,ok,val,yen11|page_0212|c5,"[862, 909, 968, 1031]",s2_inter_s3_corrected,15.11900826446281,b9d0886a186f493d,51
1197,silver/yen2_page_0024_c04_076.png,yen2,page_0024,4,君,này,尼,U+5C3C,char,SILVER,s2_inter_s3_corrected,0.571,0.197,97.0,142.0,3eda5fbd5613,ok,train,yen2|page_0024|c4,"[967, 1524, 1066, 1640]",s2_inter_s3_corrected,15.11900826446281,b22ac1776c6ed72f,52
50384,silver/yen4_page_0252_c04_088.png,yen4,page_0252,4,通,mươi,邁,U+9081,char,SILVER,s2_inter_s3_corrected,0.98,0.166,85.0,95.0,f6057632f4e2,ok,test,yen4|page_0252|c4,"[665, 1390, 740, 1467]",s2_inter_s3_corrected,15.11900826446281,dfd282b9b0f78ac6,53
14115,silver/yen2_page_0166_c04_073.png,yen2,page_0166,4,言,quan,官,U+5B98,char,SILVER,s2_inter_s3_corrected,0.881,0.189,142.0,159.0,4a4de3dd176e,ok,train,yen2|page_0166|c4,"[986, 2393, 1102, 2522]",s2_inter_s3_corrected,15.11900826446281,e71f2d44da161980,54
32523,silver/yen4_page_0058_c04_080.png,yen4,page_0058,4,怨,quỷ,鬼,U+9B3C,char,SILVER,s3_head_bank_consensus,0.321,0.187,74.0,99.0,59af2146ff0a,ok,train,yen4|page_0058|c4,"[659, 1450, 732, 1531]",s3_head_bank_consensus,14.485714285714286,6b2b6bbf77bca6fd,55
49418,silver/yen4_page_0242_c05_076.png,yen4,page_0242,5,置,mấy,買,U+8CB7,char,SILVER,s2_inter_s3_corrected,0.781,0.16,79.0,96.0,f9a990078830,ok,train,yen4|page_0242|c5,"[599, 357, 666, 435]",s2_inter_s3_corrected,15.11900826446281,8d08350e19ac763a,56
5699,silver/yen2_page_0072_c03_050.png,yen2,page_0072,3,吞,trời,𡗶,U+215F6,char,SILVER,s2_inter_s3_corrected,0.595,0.297,104.0,148.0,2113b0bed406,ok,train,yen2|page_0072|c3,"[1119, 1827, 1229, 1947]",s2_inter_s3_corrected,15.11900826446281,b2a687b507d84608,57
30959,silver/yen4_page_0042_c01_011.png,yen4,page_0042,1,忘,nơi,尼,U+5C3C,char,SILVER,s2_inter_s3_corrected,0.762,0.119,79.0,96.0,0dd4da8ae057,ok,train,yen4|page_0042|c1,"[969, 954, 1046, 1032]",s2_inter_s3_corrected,15.11900826446281,99f2e49f9e9a1500,58
53594,silver/yen4_page_0286_c03_060.png,yen4,page_0286,3,啾,su,秋,U+79CB,char,SILVER,s2_inter_s3_corrected,0.915,0.166,76.0,85.0,bbf075161561,ok,train,yen4|page_0286|c3,"[770, 1034, 838, 1103]",s2_inter_s3_corrected,15.11900826446281,f75e82e063d26e07,59
10058,silver/yen2_page_0118_c08_159.png,yen2,page_0118,8,㐫,cãi,改,U+6539,char,SILVER,s2_inter_s3_corrected,0.54,0.217,106.0,147.0,d3af57079afc,ok,train,yen2|page_0118|c8,"[356, 947, 466, 1066]",s2_inter_s3_corrected,15.11900826446281,024e448c18615446,60
26254,silver/yen2_page_0308_c09_150.png,yen2,page_0308,9,哦,dạy,代,U+4EE3,char,SILVER,s2_inter_s3_corrected,0.865,0.162,112.0,152.0,f1d93f2767ea,ok,train,yen2|page_0308|c9,"[246, 1694, 357, 1818]",s2_inter_s3_corrected,15.11900826446281,a1dcedf1fdf86800,61
67592,silver/yen11_page_0144_c01_015.png,yen11,page_0144,1,伙,sa,沙,U+6C99,char,SILVER,s2_inter_s3_corrected,0.566,0.216,86.0,141.0,8210bb30cf0f,ok,train,yen11|page_0144|c1,"[1473, 1829, 1575, 1944]",s2_inter_s3_corrected,15.11900826446281,fcaff6f8363b1a83,62
51139,silver/yen4_page_0260_c05_103.png,yen4,page_0260,5,石,vậy,丕,U+4E15,char,SILVER,s2_inter_s3_corrected,0.692,0.175,76.0,90.0,63cdeba3d79c,ok,train,yen4|page_0260|c5,"[569, 1016, 636, 1090]",s2_inter_s3_corrected,15.11900826446281,c52dfddba2b8ba17,63
16511,silver/yen2_page_0194_c07_124.png,yen2,page_0194,7,粛,thì,寺,U+5BFA,char,SILVER,s2_inter_s3_corrected,0.922,0.269,115.0,179.0,8bfa0b6e7749,ok,train,yen2|page_0194|c7,"[489, 2146, 601, 2291]",s2_inter_s3_corrected,15.11900826446281,a911d94511ef4e3c,64
41381,silver/yen4_page_0154_c08_154.png,yen4,page_0154,8,耄,đàng,堂,U+5802,char,SILVER,s2_inter_s3_corrected,0.857,0.162,75.0,111.0,cafc6871e867,ok,val,yen4|page_0154|c8,"[258, 805, 333, 896]",s2_inter_s3_corrected,15.11900826446281,67d112f507f0a62f,65
27723,silver/yen2_page_0326_c05_096.png,yen2,page_0326,5,瓜,ấy,衣,U+8863,char,SILVER,s2_inter_s3_corrected,0.936,0.266,113.0,158.0,17199ed60f7b,ok,train,yen2|page_0326|c5,"[817, 2111, 937, 2239]",s2_inter_s3_corrected,15.11900826446281,b3cf5308b4f2d5fe,66
74728,silver/yen11_page_0218_c06_117.png,yen11,page_0218,6,尽,trời,𡗶,U+215F6,char,SILVER,s2_inter_s3_corrected,0.515,0.16,102.0,142.0,5b740130c603,ok,train,yen11|page_0218|c6,"[683, 1435, 785, 1551]",s2_inter_s3_corrected,15.11900826446281,4d79c1e4a8cf1b59,67
57056,silver/yen11_page_0026_c01_018.png,yen11,page_0026,1,尺,nơi,尼,U+5C3C,char,SILVER,s2_inter_s3_corrected,0.765,0.203,95.0,132.0,67ab2bbcc2a7,ok,train,yen11|page_0026|c1,"[1431, 2199, 1535, 2307]",s2_inter_s3_corrected,15.11900826446281,e12eefb872e56134,68
75297,silver/yen11_page_0224_c05_102.png,yen11,page_0224,5,舥,bà,把,U+628A,char,SILVER,s2_inter_s3_corrected,0.676,0.18,102.0,142.0,5e55bfa2b367,ok,train,yen11|page_0224|c5,"[881, 1717, 983, 1833]",s2_inter_s3_corrected,15.11900826446281,2900cfcf9b89d62b,69
68788,silver/yen11_page_0156_c02_035.png,yen11,page_0156,2,㸃,mắc,黙,U+9ED9,char,SILVER,s2_inter_s3_corrected,0.939,0.22,105.0,136.0,a15fdf63cb5d,ok,train,yen11|page_0156|c2,"[1351, 1562, 1456, 1672]",s2_inter_s3_corrected,15.11900826446281,d321eaf1bdf04293,70
13126,silver/yen2_page_0154_c04_073.png,yen2,page_0154,4,舞,một,没,U+6CA1,char,SILVER,s2_inter_s3_corrected,0.921,0.177,136.0,159.0,f10cdcf3474c,ok,train,yen2|page_0154|c4,"[999, 2089, 1114, 2218]",s2_inter_s3_corrected,15.11900826446281,907a3f675fecb864,71
13076,silver/yen2_page_0154_c02_023.png,yen2,page_0154,2,置,mới,買,U+8CB7,char,SILVER,s2_inter_s3_corrected,0.501,0.205,140.0,162.0,5561f8c44df6,ok,val,yen2|page_0154|c2,"[1313, 798, 1428, 930]",s2_inter_s3_corrected,15.11900826446281,64b7e674a1bf077a,72
67427,silver/yen11_page_0142_c03_047.png,yen11,page_0142,3,因,có,固,U+56FA,char,SILVER,s2_inter_s3_corrected,0.981,0.141,121.0,141.0,47cad9ff0898,ok,train,yen11|page_0142|c3,"[1155, 661, 1258, 776]",s2_inter_s3_corrected,15.11900826446281,051a8c0226281fce,73
20477,silver/yen2_page_0242_c04_057.png,yen2,page_0242,4,置,mới,買,U+8CB7,char,SILVER,s2_inter_s3_corrected,0.848,0.161,107.0,166.0,c5f2a5baf2f8,ok,train,yen2|page_0242|c4,"[990, 873, 1102, 1007]",s2_inter_s3_corrected,15.11900826446281,05e3f41e6f5c4847,74
30536,silver/yen4_page_0036_c09_172.png,yen4,page_0036,9,记,bà,把,U+628A,char,SILVER,s2_inter_s3_corrected,0.691,0.159,78.0,76.0,8a957da73460,ok,train,yen4|page_0036|c9,"[177, 292, 254, 369]",s2_inter_s3_corrected,15.11900826446281,f8045bce4cccea55,75
41562,silver/yen4_page_0156_c09_158.png,yen4,page_0156,9,慰,ấy,意,U+610F,char,SILVER,s2_inter_s3_corrected,0.899,0.123,67.0,88.0,5eaef92ac6ec,ok,train,yen4|page_0156|c9,"[191, 458, 257, 533]",s2_inter_s3_corrected,15.11900826446281,4254d99b7001aac6,76
68678,silver/yen11_page_0154_c06_128.png,yen11,page_0154,6,尽,trời,𡗶,U+215F6,char,SILVER,s3_head_bank_consensus,0.478,0.173,93.0,145.0,89d1e209902d,ok,test,yen11|page_0154|c6,"[646, 2016, 749, 2133]",s3_head_bank_consensus,14.485714285714286,577a8de04ecc3d54,77
78175,silver/yen11_page_0256_c03_050.png,yen11,page_0256,3,得,ngày,時,U+6642,char,SILVER,s2_inter_s3_corrected,0.981,0.238,94.0,114.0,f910ba37d3e9,ok,test,yen11|page_0256|c3,"[1198, 996, 1298, 1088]",s2_inter_s3_corrected,15.11900826446281,22dc1bb2b12de4a7,78
33188,silver/yen4_page_0064_c08_173.png,yen4,page_0064,8,俞,trời,𡗶,U+215F6,char,SILVER,s3_head_bank_consensus,0.243,0.187,84.0,85.0,4dcfa06ec893,ok,train,yen4|page_0064|c8,"[291, 1577, 359, 1646]",s3_head_bank_consensus,14.485714285714286,669650a75764d03c,79
14284,silver/yen2_page_0168_c05_077.png,yen2,page_0168,5,改,đoạn,段,U+6BB5,char,SILVER,s2_inter_s3_corrected,0.91,0.236,125.0,166.0,0ef24b610cde,ok,train,yen2|page_0168|c5,"[818, 788, 931, 922]",s2_inter_s3_corrected,15.11900826446281,3876d73af4a5ba60,80
68822,silver/yen11_page_0156_c04_069.png,yen11,page_0156,4,尺,thiên,天,U+5929,char,SILVER,s3_head_bank_consensus,0.486,0.185,102.0,137.0,eadfb56d7cd1,ok,train,yen11|page_0156|c4,"[1024, 491, 1132, 602]",s3_head_bank_consensus,14.485714285714286,ab80ec1aa38f2ed3,81
38247,silver/yen4_page_0120_c07_127.png,yen4,page_0120,7,三,đến,旦,U+65E6,char,SILVER,s2_inter_s3_corrected,0.873,0.139,79.0,106.0,59a257453052,ok,train,yen4|page_0120|c7,"[365, 352, 438, 439]",s2_inter_s3_corrected,15.11900826446281,bc4045955dcc7a94,82
31238,silver/yen4_page_0044_c05_097.png,yen4,page_0044,5,冒,người,𠊚,U+2029A,char,SILVER,s2_inter_s3_corrected,0.562,0.197,66.0,90.0,255c91a2320f,ok,train,yen4|page_0044|c5,"[571, 1127, 640, 1201]",s2_inter_s3_corrected,15.11900826446281,dc678e97456209bf,83
42632,silver/yen4_page_0168_c03_053.png,yen4,page_0168,3,文,nữa,女,U+5973,char,SILVER,s3_head_bank_consensus,0.491,0.153,77.0,94.0,e2d577285821,ok,train,yen4|page_0168|c3,"[768, 1170, 840, 1246]",s3_head_bank_consensus,14.485714285714286,834282283c536a72,84
